dda_agent_name,game_id,survival_time_steps,total_kills,avg_health_percent,health_std,min_health,time_in_flow_zone_percent,time_in_danger_zone_percent,time_in_safety_zone_percent,near_death_count,near_death_time_percent,action_do_nothing_count,action_slightly_easier_count,action_much_easier_count,action_slightly_harder_count,action_much_harder_count,action_oscillations
CNN_best_model,51,30000,170,91.6,11.042644610780517,70.0,18.0,0.0,82.0,0,0.0,0,0,0,0,0,0
CNN_best_model,52,30000,171,97.4,6.537583651472462,70.0,3.0,0.0,97.0,0,0.0,0,0,0,0,0,0
CNN_best_model,53,6000,33,91.75,23.466731770743024,-5.0,0.0,5.0,95.0,1,5.0,0,0,0,0,0,0
CNN_best_model,54,30000,169,93.3,8.283115355951528,70.0,6.0,0.0,94.0,0,0.0,0,0,0,0,0,0
CNN_best_model,55,30000,170,84.6,19.048359509417075,30.0,26.0,0.0,74.0,0,0.0,0,0,0,0,0,0
CNN_best_model,56,4200,24,89.28571428571429,30.2877357815917,-15.0,7.142857142857142,7.142857142857142,85.71428571428571,1,7.142857142857142,0,0,0,0,0,0
CNN_best_model,57,30000,169,95.8,8.14616474176652,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,58,30000,168,92.85,12.354250280773819,50.0,3.0,0.0,97.0,0,0.0,0,0,0,0,0,0
CNN_best_model,59,19200,106,97.65625,13.316130666882929,0.0,1.5625,1.5625,96.875,1,1.5625,1,0,0,0,0,0
CNN_best_model,60,30000,170,90.25,12.735285626950029,65.0,14.000000000000002,0.0,86.0,0,0.0,0,0,0,0,0,0
CNN_best_model,61,30000,169,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,62,30000,171,97.3,5.070502933634888,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,63,30000,170,92.9,9.332202312423364,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,64,30000,170,75.25,21.1704392963396,45.0,51.0,0.0,49.0,0,0.0,0,0,0,0,0,0
CNN_best_model,65,30000,169,94.1,7.88606365685695,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,66,30000,169,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,67,30000,169,78.9,17.037898931499736,65.0,60.0,0.0,40.0,0,0.0,0,0,0,0,0,0
CNN_best_model,68,12000,67,52.875,24.644662200971634,-10.0,90.0,2.5,7.5,1,2.5,0,0,0,0,0,0
CNN_best_model,69,30000,169,96.95,8.570151690606183,70.0,9.0,0.0,91.0,0,0.0,0,0,0,0,0,0
CNN_best_model,70,30000,169,97.8,4.489988864128729,85.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,71,30000,170,99.9,0.9949874371066204,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,72,30000,170,90.2,11.702991070662232,65.0,8.0,0.0,92.0,0,0.0,0,0,0,0,0,0
CNN_best_model,73,30000,169,99.4,2.9393876913398134,85.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,74,30000,170,94.9,8.802840450672726,65.0,6.0,0.0,94.0,0,0.0,0,0,0,0,0,0
CNN_best_model,75,30000,169,78.7,14.363495396316313,55.0,45.0,0.0,55.00000000000001,0,0.0,0,0,0,0,0,0
CNN_best_model,76,30000,171,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,77,30000,169,95.25,9.705024471890836,75.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,78,24300,135,93.0246913580247,12.733716601408524,0.0,2.4691358024691357,1.2345679012345678,96.29629629629629,1,1.2345679012345678,0,0,0,0,0,0
CNN_best_model,79,30000,171,85.6,20.87199080107118,30.0,26.0,0.0,74.0,0,0.0,0,0,0,0,0,0
CNN_best_model,80,30000,170,93.45,10.786449833008076,75.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,81,27600,154,98.91304347826087,10.36890436322767,0.0,0.0,1.0869565217391304,98.91304347826086,1,1.0869565217391304,0,0,0,0,0,0
CNN_best_model,82,30000,170,86.2,17.177310616042313,50.0,14.000000000000002,0.0,86.0,0,0.0,0,0,0,0,0,0
CNN_best_model,83,30000,171,93.2,9.474175425861608,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,84,30000,169,91.7,8.724104538575865,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,85,30000,169,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,86,30000,170,80.6,31.83771348573889,20.0,0.0,21.0,79.0,0,0.0,0,0,0,0,0,0
CNN_best_model,87,30000,170,81.3,30.76215207036075,20.0,11.0,18.0,71.0,0,0.0,0,0,0,0,0,0
CNN_best_model,88,28200,159,98.29787234042553,10.328466948953166,0.0,0.0,1.0638297872340425,98.93617021276596,1,1.0638297872340425,0,0,0,0,0,0
CNN_best_model,89,30000,170,87.0,17.578395831246947,60.0,28.000000000000004,0.0,72.0,0,0.0,0,0,0,0,0,0
CNN_best_model,90,30000,170,99.3,2.5514701644346154,90.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,91,25200,140,98.80952380952381,10.84575426088607,0.0,0.0,1.1904761904761905,98.80952380952381,1,1.1904761904761905,0,0,0,0,0,0
CNN_best_model,92,30000,170,98.05,7.774799032772487,40.0,2.0,0.0,98.0,0,0.0,0,0,0,0,0,0
CNN_best_model,93,30000,169,90.0,12.429802894656053,60.0,22.0,0.0,78.0,0,0.0,0,0,0,0,0,0
CNN_best_model,94,30000,171,97.25,7.1545440106270926,75.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,95,30000,171,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,96,6000,34,94.0,22.0,0.0,0.0,5.0,95.0,1,5.0,0,0,0,0,0,0
CNN_best_model,97,23700,132,90.50632911392405,25.552068170510548,0.0,1.2658227848101267,10.126582278481013,88.60759493670885,1,1.2658227848101267,1,0,0,0,0,0
CNN_best_model,98,30000,170,100.0,0.0,100.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,99,30000,169,95.5,6.87386354243376,85.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
CNN_best_model,100,30000,169,98.2,5.7236352085016735,80.0,0.0,0.0,100.0,0,0.0,0,0,0,0,0,0
