timestep,episode,episode_reward,episode_length,zombies_killed,wave,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
813590,662,113.19000000000155,1488,24,3,,,,,,,449.7151489953487,1958.4787366390228
815058,663,118.67000000000247,1468,24,3,,,,,,,921.1854079824202,1960.072533607483
815971,664,43.66999999999926,913,12,2,,,,,,,374.5520493312513,1962.5103614330292
816785,665,29.029999999999674,814,10,5,,,,,,,911.0468227362278,1963.4039986133575
817739,666,47.379999999999264,954,13,2,,,,,,,366.41539298370924,1966.0077710151672
818740,667,54.52999999999889,1001,12,2,,,,,,,903.3570651222055,1967.116003036499
820135,668,99.05000000000157,1395,21,3,,,,,,,452.0454989517138,1970.2021205425262
821624,669,110.39999999999957,1489,25,2,,,,,,,466.5959839827901,1973.3934590816498
822884,670,88.43999999999812,1260,19,2,,,,,,,901.7986135213915,1974.790908575058
824582,671,142.98000000000314,1698,29,3,,,,,,,498.90842136064106,1978.194500207901
826369,672,149.01000000000352,1787,29,3,,,,,,,507.4952189200008,1981.7159054279327
827611,673,84.17000000000004,1242,22,4,,,,,,,419.14442336203143,1984.6792407035828
829103,674,107.3100000000006,1492,24,2,,,,,,,909.016394509443,1986.3207609653473
830474,675,119.17999999999964,1371,24,4,,,,,,,444.46314116697266,1989.4055724143982
831717,676,76.62999999999869,1243,21,3,,,,,,,421.47293310897976,1992.35497713089
833139,677,120.6200000000013,1422,24,3,,,,,,,889.0665506744656,1993.9546053409576
834119,678,62.699999999998795,980,17,2,,,,,,,375.29021957997696,1996.5661005973816
835262,679,81.54999999999882,1143,17,2,,,,,,,926.7839769503036,1997.7995719909668
837021,680,144.70000000000294,1759,27,3,,,,,,,506.07904437803074,2001.27552485466
839146,681,197.90000000000276,2125,37,4,,,,,,,545.1707995454594,2005.1736145019531
841145,682,186.93000000000313,1999,36,8,,,,,,,536.8373794024303,2008.8974809646606
843318,683,195.82000000000664,2173,40,9,,,,,,,551.9296957811655,2012.8348071575165
845385,684,173.4100000000023,2067,36,6,,,,,,,535.9249544150529,2016.6918532848358
846476,685,68.18999999999927,1091,17,2,,,,,,,392.698771894248,2019.4702651500702
848123,686,120.41000000000226,1647,27,4,,,,,,,494.6236451229582,2022.8002688884735
849123,687,46.339999999999286,1000,15,2,,,,,,,899.2732580577106,2023.9125065803528
849681,688,3.2799999999996032,558,8,1,,,,,,,848.2858947858301,2024.570550441742
850593,689,47.399999999999174,912,13,5,,,,,,,363.7448521454137,2027.0780079364777
851738,690,71.71999999999912,1145,17,3,,,,,,,905.2353434142108,2028.3430984020233
852739,691,54.869999999998804,1001,15,2,,,,,,,369.7213464960115,2031.050693511963
854034,692,79.88999999999939,1295,18,1,,,,,,,433.0527687279796,2034.0412685871124
855225,693,83.75999999999934,1191,21,4,,,,,,,901.7250420769972,2035.362250328064
856651,694,103.38000000000171,1426,23,4,,,,,,,457.65078782096924,2038.478376865387
858150,695,121.47000000000058,1499,22,3,,,,,,,477.6992203577254,2041.6164782047272
859668,696,118.87000000000172,1518,22,2,,,,,,,884.4754970574687,2043.3329591751099
860780,697,70.47999999999988,1112,18,1,,,,,,,400.92469668034926,2046.1067743301392
861773,698,60.60999999999896,993,15,2,,,,,,,891.1504194454424,2047.2212607860565
862985,699,84.31999999999873,1212,18,3,,,,,,,422.28854784390956,2050.091505765915
864664,700,115.65000000000049,1679,29,3,,,,,,,492.90204401197315,2053.498108148575
866034,701,101.62999999999991,1370,24,4,,,,,,,895.9282932619484,2055.0274319648743
867217,702,75.6999999999992,1183,18,2,,,,,,,415.724303927238,2057.873292684555
868561,703,85.53999999999836,1344,21,3,,,,,,,447.2220918397826,2060.8786990642548
870504,704,183.2800000000057,1943,33,4,,,,,,,514.3128649266916,2064.6567618846893
872280,705,156.65000000000396,1776,35,7,,,,,,,884.9177809092276,2066.663966178894
873882,706,141.23000000000218,1602,28,2,,,,,,,485.30269818412205,2069.965227842331
877475,707,369.19000000001824,3593,68,7,,,,,,,506.7007899990058,2077.056386947632
879380,708,159.94000000000392,1905,34,7,,,,,,,527.0825056731226,2080.68407535553
880844,709,118.76000000000042,1464,24,4,,,,,,,461.4237080786895,2083.8570137023926
883690,710,273.62000000001314,2846,55,7,,,,,,,606.7187097642511,2088.548019170761
886136,711,231.12000000000782,2446,49,8,,,,,,,578.5354555333311,2092.7761096954346
888467,712,215.43000000000495,2331,45,6,,,,,,,564.4784216788219,2096.9057881832123
890685,713,226.17000000000377,2218,44,7,,,,,,,552.5751844433514,2100.919855117798
892677,714,176.82000000000164,1992,33,5,,,,,,,521.9000192142928,2104.7369124889374
895275,715,260.6700000000096,2598,50,7,,,,,,,428.77294660670424,2110.79630279541
896936,716,144.74000000000098,1661,30,6,,,,,,,914.5472072118432,2112.6127076148987
898479,717,126.30000000000136,1543,24,2,,,,,,,476.5930578424271,2115.8504526615143
899812,718,98.79999999999957,1333,23,4,,,,,,,441.6952537374393,2118.8686044216156
902056,719,233.1600000000031,2244,41,6,,,,,,,558.502798590881,2122.8867247104645
904845,720,287.2000000000146,2789,44,3,,,,,,,603.2701244128735,2127.510083436966
907462,721,284.9100000000125,2617,51,7,,,,,,,429.1169317642496,2133.608878850937
910987,722,406.6000000000272,3525,76,11,,,,,,,654.3454165482775,2138.9960844516754
912955,723,190.27000000000209,1968,33,4,,,,,,,523.6830569260471,2142.7618651390076
914985,724,206.57000000000102,2030,33,2,,,,,,,536.7703228280153,2146.5439376831055
916731,725,154.99000000000163,1746,28,4,,,,,,,499.0515613473719,2150.0427577495575
917836,726,81.68999999999933,1105,16,2,,,,,,,411.265130925045,2152.7298085689545
919591,727,174.12000000000114,1755,29,3,,,,,,,498.29998755096807,2156.2519586086273
922226,728,308.7100000000125,2635,46,4,,,,,,,600.4478610141362,2160.6405465602875
924391,729,239.54000000000548,2165,38,4,,,,,,,546.5518791544742,2164.601975440979
927527,730,356.3800000000148,3136,60,6,,,,,,,631.1700638913139,2169.5707194805145
930469,731,315.8500000000122,2942,63,9,,,,,,,467.48356298718534,2175.864133834839
931890,732,132.08000000000027,1421,24,2,,,,,,,455.9719120176528,2178.9807801246643
933666,733,180.28000000000105,1776,29,3,,,,,,,891.8452457006575,2180.9723641872406
935499,734,179.1600000000003,1833,31,5,,,,,,,514.9215820410217,2184.5322687625885
938419,735,341.00000000001637,2920,49,5,,,,,,,458.3370122316211,2190.9033217430115
941804,736,394.84000000001924,3385,65,7,,,,,,,633.3638217638429,2196.247969865799
943726,737,199.57000000000176,1922,34,3,,,,,,,529.0910775151402,2199.8807911872864
946211,738,285.1400000000101,2485,47,7,,,,,,,433.40604444692093,2205.6146297454834
948012,739,176.02000000000265,1801,31,5,,,,,,,894.4012821508611,2207.628537416458
950419,740,277.2700000000108,2407,44,5,,,,,,,411.24203628907014,2213.4817748069763
953045,741,302.73000000001167,2626,47,5,,,,,,,594.2468472132383,2217.9009869098663
955914,742,340.19000000001677,2869,54,6,,,,,,,613.6819590034446,2222.5762498378754
958142,743,232.58000000000422,2228,39,5,,,,,,,553.9039948512806,2226.5987634658813
959999,744,196.39000000000038,1857,30,11,,,,,,,515.9869522349753,2230.197834968567
962588,745,308.3700000000115,2589,46,3,,,,,,,438.84504727452247,2236.0975937843323
964419,746,170.24000000000078,1831,30,5,,,,,,,913.4125223795726,2238.1024253368378
965896,747,143.85000000000016,1477,24,4,,,,,,,466.7026374743492,2241.2674272060394
968930,748,361.85000000001884,3034,53,6,,,,,,,467.20656789679623,2247.7615208625793
970696,749,177.2200000000002,1766,32,11,,,,,,,883.1216994147925,2249.7614471912384
972376,750,178.17000000000272,1680,29,4,,,,,,,503.08958659644503,2253.101031064987
974142,751,189.000000000002,1766,31,5,,,,,,,508.46829458089644,2256.574424982071
976312,752,240.28000000000657,2170,39,5,,,,,,,544.7520044309687,2260.55810546875
978657,753,243.81000000000628,2345,41,5,,,,,,,567.5166770334348,2264.6903204917908
980896,754,259.7300000000111,2239,38,3,,,,,,,562.2409597958101,2268.6728689670563
982914,755,229.24000000000404,2018,37,5,,,,,,,541.141867485189,2272.4022109508514
985016,756,234.27000000000714,2102,39,5,,,,,,,543.0842170960249,2276.272928953171
988288,757,390.380000000022,3272,63,5,,,,,,,487.28477515523326,2282.987912416458
990453,758,252.4000000000093,2165,36,4,,,,,,,549.784776913693,2286.9259996414185
993024,759,312.4000000000109,2571,45,4,,,,,,,591.2255196696676,2291.2748296260834
995823,760,318.8900000000204,2799,55,7,,,,,,,452.3007554670498,2297.4634811878204
998195,761,275.20000000001374,2372,48,8,,,,,,,568.5284473971604,2301.635909795761
1000771,762,294.9000000000157,2576,52,7,,,,,,,579.7700964193699,2306.0792438983917
1003758,763,372.52000000000584,2987,58,6,,,,,,,472.56650921598884,2312.4002838134766
1006275,764,295.34000000001197,2517,48,6,,,,,,,582.8795850421305,2316.7187621593475
1008401,765,245.3000000000054,2126,41,8,,,,,,,553.236812303733,2320.561806678772
1011043,766,312.75000000000693,2642,51,7,,,,,,,595.3293281007329,2324.999887228012
1013930,767,357.9600000000167,2887,55,6,,,,,,,461.87262239526285,2331.2506997585297
1016257,768,246.4600000000111,2327,42,6,,,,,,,549.5506200088626,2335.4852826595306
1019217,769,369.1000000000161,2960,55,7,,,,,,,613.0144357718706,2340.3140766620636
1020980,770,188.72000000000077,1763,31,4,,,,,,,494.00180830835785,2343.8830745220184
1022740,771,193.4999999999988,1760,29,2,,,,,,,503.7945810574235,2347.3767693042755
1024816,772,238.60000000000468,2076,36,4,,,,,,,534.6261332686267,2351.2601108551025
1026945,773,233.62000000000072,2129,37,4,,,,,,,556.6270443000957,2355.0851323604584
1028940,774,218.95000000000448,1995,32,5,,,,,,,536.8517780106147,2358.8014183044434
1030800,775,184.84000000000285,1860,32,4,,,,,,,531.93517587484,2362.298284292221
1031821,776,71.93999999999872,1021,16,2,,,,,,,907.1793098641705,2363.4238982200623
1033039,777,102.60999999999909,1218,18,2,,,,,,,424.20711843185944,2366.2952888011932
1034781,778,141.82000000000033,1742,30,6,,,,,,,496.65504151108127,2369.8028976917267
1036161,779,129.61999999999983,1380,23,1,,,,,,,909.7326663797757,2371.3199672698975
1038080,780,199.2100000000023,1919,36,7,,,,,,,525.6545923717262,2374.9707922935486
1039846,781,190.0799999999998,1766,28,1,,,,,,,519.0937192676538,2378.3730850219727
1041863,782,229.80000000000285,2017,34,3,,,,,,,538.4369868087917,2382.119349718094
1044018,783,247.70000000000618,2155,38,4,,,,,,,554.0457184062662,2386.009088754654
1046232,784,258.81000000000824,2214,42,6,,,,,,,552.7811005810751,2390.0144698619843
1048961,785,322.82000000001386,2729,49,5,,,,,,,452.2984957992816,2396.0483112335205
1051251,786,256.40000000000987,2290,38,3,,,,,,,556.8436900451837,2400.1609632968903
1053574,787,263.45000000000897,2323,41,5,,,,,,,567.1317785635199,2404.257219552994
1056363,788,337.41000000000815,2789,48,4,,,,,,,600.5528564589555,2408.901469707489
1059249,789,345.6400000000199,2886,55,6,,,,,,,458.85965702549595,2415.191192150116
1062151,790,356.79000000002026,2902,50,6,,,,,,,604.6158935900445,2419.991219997406
1064445,791,255.2100000000086,2294,41,9,,,,,,,568.7053034864516,2424.02512383461
1067293,792,318.4200000000159,2848,54,7,,,,,,,455.591086883526,2430.276521205902
1069874,793,305.8999999999993,2581,45,5,,,,,,,592.8395522578096,2434.6304025650024
1072262,794,285.8900000000082,2388,42,4,,,,,,,571.4334099656729,2438.8095939159393
1075041,795,331.4400000000166,2779,54,5,,,,,,,597.2976730288218,2443.462475299835
1077853,796,340.36000000000945,2812,53,9,,,,,,,456.79573914889716,2449.6186451911926
1079774,797,217.41000000000412,1921,38,6,,,,,,,526.4641179179138,2453.2677240371704
1082581,798,330.04000000001685,2807,52,7,,,,,,,592.0854190543962,2458.008737564087
1085564,799,363.0300000000157,2983,56,5,,,,,,,470.8877611533829,2464.3437225818634
1088394,800,320.8400000000143,2830,54,6,,,,,,,609.5310835743838,2468.9868652820587
1090756,801,277.95000000000965,2362,46,6,,,,,,,571.8258340740213,2473.1177542209625
1093117,802,283.97000000000185,2361,42,6,,,,,,,565.226330447028,2477.29501414299
1096315,803,388.05000000002,3198,64,7,,,,,,,483.72201735839013,2483.9064252376556
1098289,804,225.06000000000654,1974,36,5,,,,,,,537.6979666523663,2487.577894926071
1100541,805,242.14000000000908,2252,43,7,,,,,,,567.8404415192265,2491.5440192222595
1103030,806,277.92000000001303,2489,48,7,,,,,,,584.162712430419,2495.804974794388
1105934,807,352.7200000000175,2904,53,5,,,,,,,469.5079316822655,2501.9903099536896
1108411,808,271.5800000000126,2477,48,7,,,,,,,575.5928863387971,2506.2938826084137
1112831,809,577.2899999999894,4420,80,8,,,,,,,558.7066187940641,2514.205253124237
1114125,810,106.66999999999864,1294,20,2,,,,,,,444.22385867154264,2517.1338918209076
1116371,811,248.64000000000726,2246,42,6,,,,,,,568.8353968928919,2521.082512617111
1118362,812,189.0400000000013,1991,34,6,,,,,,,524.523258297167,2524.878514766693
1121013,813,305.7700000000164,2651,48,4,,,,,,,591.4864120530007,2529.360707759857
1124108,814,393.70000000001176,3095,59,5,,,,,,,632.016609473094,2534.257933139801
1127287,815,375.78000000002055,3179,62,7,,,,,,,480.2723566554393,2540.8772871494293
1130095,816,307.6200000000112,2808,57,7,,,,,,,610.1125649269985,2545.4799394607544
1132679,817,310.600000000005,2584,48,5,,,,,,,438.50589872580565,2551.3728799819946
1136223,818,385.8100000000232,3544,65,5,,,,,,,643.3999033728018,2556.881437778473
1138498,819,230.81000000000813,2275,42,4,,,,,,,556.6133509389294,2560.968925476074
1141396,820,292.15000000001163,2898,54,5,,,,,,,459.0978134873785,2567.2815012931824
1144056,821,261.0300000000118,2660,51,8,,,,,,,586.9716330022794,2571.8134434223175
1146615,822,258.0300000000095,2559,43,6,,,,,,,592.0560312829415,2576.135888814926
1148790,823,200.44000000000736,2175,43,7,,,,,,,562.1062154295028,2580.005458831787
1152185,824,380.3600000000243,3395,58,4,,,,,,,492.79986666401805,2586.894851922989
1154561,825,241.340000000009,2376,46,6,,,,,,,563.3783290168379,2591.112399816513
1157049,826,273.9700000000093,2488,45,5,,,,,,,578.7026187339782,2595.411877632141
1159972,827,353.2500000000153,2923,57,7,,,,,,,461.65769036320705,2601.743630886078
1161702,828,158.91999999999962,1730,26,2,,,,,,,499.5342377502466,2605.207075357437
1163594,829,193.09999999999968,1892,32,3,,,,,,,530.6447283867353,2608.772782802582
1165428,830,181.07000000000028,1834,34,5,,,,,,,519.187001861212,2612.3054070472717
1167218,831,181.21000000000203,1790,30,6,,,,,,,912.7629866656292,2614.2666985988617
1168912,832,163.73999999999953,1694,31,4,,,,,,,502.9358994387411,2617.6350994110107
1170397,833,149.01000000000042,1485,24,2,,,,,,,480.86440601809556,2620.7234802246094
1172100,834,160.54000000000127,1703,31,5,,,,,,,495.13812398729385,2624.163177728653
1173995,835,198.01000000000278,1895,31,7,,,,,,,516.8157174488016,2627.8299927711487
1175151,836,95.02999999999943,1156,18,2,,,,,,,888.8762356616319,2629.1307055950165
1176221,837,75.08999999999915,1070,17,2,,,,,,,394.05305200442285,2631.846294403076
1178331,838,224.12000000000324,2110,38,5,,,,,,,544.0996413914742,2635.7244629859924
1181335,839,324.510000000016,3004,49,3,,,,,,,629.3200875835381,2640.498087644577
1183289,840,207.32000000000272,1954,37,5,,,,,,,524.39605269228,2644.224445104599
1184947,841,152.89000000000124,1658,27,3,,,,,,,486.91915726925845,2647.6297442913055
1186287,842,114.5200000000011,1340,22,2,,,,,,,451.08469629056043,2650.6005911827087
1187787,843,144.67000000000192,1500,25,3,,,,,,,905.3365223351241,2652.2575883865356
1189415,844,163.10000000000142,1628,28,3,,,,,,,491.7631747943541,2655.5683336257935
1193243,845,464.2700000000326,3828,76,7,,,,,,,521.4200196268941,2662.9100461006165
1196096,846,328.0600000000158,2853,57,7,,,,,,,456.24074441858204,2669.163568019867
1198768,847,291.98000000001167,2672,47,5,,,,,,,585.7611622502003,2673.725414991379
1200509,848,158.62000000000106,1741,32,5,,,,,,,501.3563121654793,2677.1982007026672
1201542,849,72.47999999999878,1033,17,3,,,,,,,917.1252308309746,2678.3248279094696
1202236,850,4.56999999999978,694,9,1,,,,,,,300.7805387344275,2680.6323223114014
1203812,851,138.51000000000002,1576,26,2,,,,,,,913.1527273058815,2682.3583738803864
1204844,852,58.05999999999918,1032,15,2,,,,,,,382.96927572853156,2685.053327322006
1206193,853,100.01999999999886,1349,23,6,,,,,,,914.0956859866255,2686.529307603836
1206751,854,1.909999999999826,558,8,1,,,,,,,252.94813951791798,2688.735470533371
1208538,855,146.0700000000001,1787,31,5,,,,,,,510.7884431239376,2692.234256029129
1209199,856,4.99999999999973,661,9,1,,,,,,,890.3076519443202,2692.9768571853638
1209684,857,-8.250000000000249,485,8,1,,,,,,,914.7483206839396,2693.5072627067566
1211580,858,143.41000000000045,1896,34,4,,,,,,,534.5252797496031,2697.054528236389
1215380,859,419.53000000003016,3800,73,7,,,,,,,518.0369806716187,2704.3901817798615
1216798,860,112.29999999999939,1418,22,5,,,,,,,470.23285919918965,2707.405882835388
1218409,861,143.9100000000018,1611,27,4,,,,,,,898.4191288010993,2709.1991732120514
1219963,862,130.04000000000013,1554,26,3,,,,,,,483.8918648284371,2712.41077542305
1221294,863,112.08000000000301,1331,23,5,,,,,,,442.90893263873147,2715.416063308716
1222978,864,157.2900000000006,1684,30,4,,,,,,,507.9679826339468,2718.7314291000366
1226044,865,318.1000000000153,3066,64,7,,,,,,,629.2576903742981,2723.6040222644806
1227329,866,99.52000000000055,1285,22,2,,,,,,,442.84537536039807,2726.5059275627136
1227807,867,-16.420000000000208,478,7,1,,,,,,,920.2544151964645,2727.0255160331726
1230305,868,261.9800000000091,2498,48,7,,,,,,,579.7172865987582,2731.3348484039307
1230723,869,-20.429999999999986,418,5,1,,,,,,,908.5232315548263,2731.7952060699463
1233561,870,312.55000000001655,2838,62,8,,,,,,,446.7019138618441,2738.1486492156982
1235148,871,160.45000000000033,1587,28,5,,,,,,,480.47223243202507,2741.4518744945526
1238443,872,412.02000000002243,3295,64,7,,,,,,,627.952699506134,2746.6992897987366
1240694,873,237.1200000000083,2251,42,7,,,,,,,550.2894516111189,2750.790064573288
1243492,874,334.29000000001406,2798,55,6,,,,,,,453.49647846150526,2756.960102558136
1246324,875,339.2900000000177,2832,61,9,,,,,,,607.8337510496639,2761.61945104599
1249646,876,416.24000000002604,3322,70,8,,,,,,,496.70429618973174,2768.3077397346497
1253702,877,497.7300000000082,4056,91,10,,,,,,,532.7441476375553,2775.921361684799
1257247,878,442.4000000000177,3545,82,11,,,,,,,647.5285238066164,2781.3962049484253
1261027,879,467.5000000000066,3780,79,7,,,,,,,520.7577480951797,2788.6550443172455
1264027,880,342.5800000000029,3000,59,6,,,,,,,478.21733862569795,2794.928535938263
1266286,881,251.34000000000847,2259,42,8,,,,,,,556.3419074401379,2798.989235162735
1269108,882,351.99999999999534,2822,54,4,,,,,,,606.0990798260078,2803.6454207897186
1269589,883,-15.06000000000009,481,5,1,,,,,,,906.9499241383805,2804.1759877204895
1270300,884,15.50999999999918,711,9,1,,,,,,,309.797088344861,2806.471221446991
1270783,885,-11.920000000000211,483,6,1,,,,,,,900.2856295959211,2807.007933139801
1271599,886,44.28999999999912,816,11,2,,,,,,,904.906558483175,2807.9098258018494
1274766,887,383.95000000002335,3167,69,8,,,,,,,478.9459612697813,2814.522539615631
1275681,888,56.87999999999877,915,13,2,,,,,,,902.564492357058,2815.5365517139435
1276027,889,-31.390000000000057,346,5,1,,,,,,,179.71671459387525,2817.4620814323425
1277080,890,72.86999999999856,1053,16,3,,,,,,,912.1537860064201,2818.6167075634003
1277684,891,0.5399999999998819,604,7,1,,,,,,,912.6612479168123,2819.278662919998
1278631,892,64.24999999999883,947,17,2,,,,,,,373.8735699263022,2821.8117632865906
1279205,893,6.839999999999353,574,10,2,,,,,,,863.3167279796063,2822.4767842292786
1280231,894,83.03999999999876,1026,18,3,,,,,,,384.15998301730167,2825.1477212905884
1280683,895,-10.76000000000013,452,6,1,,,,,,,913.0624787787339,2825.6429262161255
1281675,896,49.76999999999847,992,14,2,,,,,,,918.7483796176178,2826.7228038311005
1283166,897,140.49000000000018,1491,23,3,,,,,,,474.52764222552804,2829.8650674819946
1285665,898,267.21000000000794,2499,48,7,,,,,,,565.798635355038,2834.282046556473
1287836,899,233.13000000000645,2171,34,5,,,,,,,560.827521082997,2838.1532776355743
1288561,900,27.95999999999912,725,11,2,,,,,,,311.05860999055227,2840.4842205047607
1292038,901,405.540000000022,3477,66,6,,,,,,,651.0694509140985,2845.824855327606
1292551,902,-5.480000000000171,513,8,1,,,,,,,249.0261645075575,2847.885022878647
1294792,903,242.53000000000569,2241,44,6,,,,,,,558.3378580623455,2851.898897409439
1297196,904,251.13000000000895,2404,48,7,,,,,,,577.8321133256427,2856.059461593628
1300274,905,380.770000000023,3078,61,8,,,,,,,609.9701249444722,2861.1057987213135
1303128,906,326.79000000001486,2854,52,6,,,,,,,455.92354970144646,2867.365800380707
1304086,907,49.24999999999949,958,15,2,,,,,,,907.6974272055098,2868.42138004303
1305397,908,79.18999999999839,1311,21,2,,,,,,,445.0303373460042,2871.3674647808075
1308257,909,300.26000000001375,2860,56,6,,,,,,,614.3114498270377,2876.0233120918274
1309980,910,166.84999999999923,1723,30,3,,,,,,,486.53573541581557,2879.5648789405823
1310955,911,53.56999999999882,975,15,2,,,,,,,365.63025217597334,2882.231736421585
1312151,912,93.70999999999987,1196,20,5,,,,,,,853.5058470671765,2883.633205652237
1316036,913,453.4500000000278,3885,77,8,,,,,,,528.6187962305856,2890.9828305244446
1318882,914,320.20000000001295,2846,55,6,,,,,,,602.9593975148675,2895.7030730247498
1321226,915,249.1200000000082,2344,46,6,,,,,,,417.0462264319821,2901.3237404823303
1323972,916,288.84000000001265,2746,51,6,,,,,,,605.1893789871754,2905.8613469600677
1327071,917,363.640000000018,3099,68,8,,,,,,,628.8877742764704,2910.789283514023
1328597,918,131.3499999999981,1526,26,3,,,,,,,477.2896323841566,2913.986676931381
1331560,919,342.67000000001565,2963,58,6,,,,,,,464.29578946652686,2920.368551492691
1332752,920,76.77999999999881,1192,17,2,,,,,,,897.234162089369,2921.6973412036896
1334291,921,119.61000000000068,1539,27,2,,,,,,,479.397408861312,2924.9077956676483
1334870,922,8.889999999999631,579,7,1,,,,,,,918.396819706204,2925.538446187973
1335409,923,-9.250000000000178,539,7,1,,,,,,,267.7092734868652,2927.552058696747
1336593,924,83.58999999999797,1184,21,4,,,,,,,916.4771237632497,2928.844162464142
1338396,925,156.09000000000088,1803,31,5,,,,,,,505.5864876176163,2932.4104993343353
1339541,926,66.61999999999871,1145,17,3,,,,,,,408.53382177840155,2935.2134194374084
1341860,927,221.90000000000032,2319,43,6,,,,,,,560.3724583128042,2939.3519835472107
1343399,928,132.1900000000016,1539,24,3,,,,,,,914.1393109847388,2941.0356776714325
1345703,929,248.0700000000062,2304,42,7,,,,,,,405.7622186531157,2946.7140979766846
1348402,930,291.8500000000116,2699,51,7,,,,,,,599.2198734899712,2951.2184603214264
1353446,931,616.780000000021,5044,101,8,,,,,,,584.2762695270076,2959.851511001587
1356208,932,320.4400000000103,2762,59,8,,,,,,,455.25887811719804,2965.925842523575
1357731,933,147.4399999999992,1523,26,3,,,,,,,898.2418399718656,2967.6216204166412
1360723,934,358.26000000001557,2992,60,8,,,,,,,461.21025296049663,2974.1090433597565
1363442,935,317.8000000000058,2719,58,8,,,,,,,613.7785952896098,2978.539181947708
1366316,936,356.6100000000158,2874,61,9,,,,,,,461.65710210618664,2984.7648224830627
1367205,937,35.56999999999911,889,13,2,,,,,,,919.5666894540017,2985.731775999069
1368360,938,75.10999999999798,1155,18,2,,,,,,,408.50334232766454,2988.559336423874
1369258,939,43.989999999998936,898,15,3,,,,,,,903.2097687567549,2989.5537433624268
1370040,940,23.13999999999922,782,10,4,,,,,,,904.255094583064,2990.4187014102936
1371723,941,138.70000000000067,1683,27,3,,,,,,,498.46514355577756,2993.7952840328217
1372961,942,94.47000000000025,1238,20,2,,,,,,,430.29607093831845,2996.672515153885
1374265,943,100.76999999999879,1304,19,2,,,,,,,450.50075288384454,2999.5672883987427
1376594,944,220.27000000000396,2329,40,4,,,,,,,554.573574855619,3003.7671377658844
1378652,945,195.17000000000203,2058,34,2,,,,,,,541.4631424728154,3007.5680928230286
1380717,946,199.72000000000338,2065,35,2,,,,,,,543.0449092269644,3011.3709256649017
1381888,947,85.1999999999997,1171,18,3,,,,,,,912.318063917414,3012.654672384262
1384287,948,259.46000000000913,2399,47,6,,,,,,,582.6978417595316,3016.7719025611877
1386318,949,221.41000000000466,2031,37,5,,,,,,,537.5474033645903,3020.5503845214844
1388237,950,198.55000000000314,1919,39,7,,,,,,,535.3295200545647,3024.135288953781
1391736,951,439.0400000000256,3499,75,8,,,,,,,508.59823854883115,3031.015155315399
1395189,952,431.4200000000159,3453,68,7,,,,,,,498.15224688600927,3037.946997642517
1396137,953,59.58999999999929,948,15,2,,,,,,,905.1133809131305,3038.9945583343506
1396425,954,-34.35000000000004,288,4,1,,,,,,,918.2533688788344,3039.3084876537323
1397038,955,10.139999999999421,613,9,1,,,,,,,271.499608554401,3041.5665674209595
1397441,956,-21.620000000000104,403,5,1,,,,,,,880.1835617579671,3042.024694919586
1398457,957,63.729999999999144,1016,14,2,,,,,,,907.0778774688657,3043.1449484825134
1400298,958,184.5800000000017,1841,29,4,,,,,,,527.5347673128102,3046.6349399089813
1401331,959,69.30999999999902,1033,15,3,,,,,,,378.1536645605161,3049.366807460785
1403079,960,155.59999999999903,1748,31,5,,,,,,,509.1771556683473,3052.7999720573425
1404479,961,114.3399999999993,1400,23,3,,,,,,,890.4500407691502,3054.372397661209
1407039,962,279.56000000001103,2560,44,4,,,,,,,442.10459778283524,3060.16308760643
1407782,963,25.45999999999976,743,8,1,,,,,,,916.172167117594,3060.974259853363
1408887,964,70.63999999999913,1105,16,5,,,,,,,915.2262875197472,3062.1817359924316
1410010,965,77.45999999999921,1123,16,2,,,,,,,398.6982675996311,3064.9985389709473
1410717,966,24.729999999999354,707,10,1,,,,,,,910.3175052148647,3065.7754259109497
1411438,967,17.059999999999796,721,10,2,,,,,,,306.5841358953137,3068.1273953914642
1412124,968,17.629999999999413,686,9,1,,,,,,,887.6743488813263,3068.900396823883
1412977,969,27.31999999999892,853,14,2,,,,,,,914.1522201605325,3069.8337030410767
1413754,970,24.829999999999167,777,9,1,,,,,,,327.50494607732594,3072.2063636779785
1414921,971,62.949999999998596,1167,17,1,,,,,,,877.2918984498124,3073.5368366241455
1417087,972,213.43000000000313,2166,33,4,,,,,,,558.6652577143093,3077.4141228199005
1418485,973,104.7900000000007,1398,22,4,,,,,,,450.4501086401741,3080.5178835392
1419595,974,53.579999999999025,1110,16,2,,,,,,,411.4584481692145,3083.215830564499
1420538,975,49.71999999999963,943,15,3,,,,,,,920.7932360181383,3084.240152835846
1421334,976,26.49999999999961,796,13,3,,,,,,,335.8456697627781,3086.6104607582092
1422168,977,32.72999999999936,834,14,2,,,,,,,881.8300300468362,3087.5564424991608
1422990,978,30.90999999999957,822,13,2,,,,,,,886.5886041412836,3088.483830690384
1424012,979,59.339999999999094,1022,15,2,,,,,,,390.24173131050446,3091.102870464325
1424590,980,4.519999999999541,578,8,1,,,,,,,899.827039859431,3091.745572090149
1425879,981,86.39999999999993,1289,20,3,,,,,,,433.9380010813018,3094.7162420749664
1426862,982,51.29999999999921,983,14,2,,,,,,,936.6239499897887,3095.7659590244293
1428457,983,117.30000000000231,1595,26,3,,,,,,,487.1675507037549,3099.0401968955994
1429542,984,60.639999999998864,1085,18,2,,,,,,,401.1728215325585,3101.7449448108673
