timestep,episode,episode_reward,episode_length,zombies_killed,wave,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
448342,333,30.559999999999405,936,13,3,,,,,,,853.7341996800238,1122.622501373291
448671,334,-34.710000000000065,329,5,1,,,,,,,92.23914480905073,1126.1895370483398
450818,335,165.84000000000796,2147,38,4,,,,,,,351.7008990718397,1132.2943642139435
451459,336,-0.9800000000000963,641,10,2,,,,,,,913.1992042387161,1132.9964888095856
453790,337,180.87000000000916,2331,40,4,,,,,,,402.5813597549361,1138.7869334220886
455808,338,152.35000000000673,2018,38,5,,,,,,,346.5374637376646,1144.610422372818
458526,339,237.01000000001537,2718,50,7,,,,,,,416.5864693168429,1151.1351144313812
460364,340,137.7000000000047,1838,32,4,,,,,,,328.61565732204565,1156.7284379005432
462679,341,179.160000000009,2315,44,6,,,,,,,388.66050850098094,1162.684993505478
465282,342,210.13000000001261,2603,48,5,,,,,,,295.5736990473682,1171.4918947219849
467063,343,122.71000000000537,1781,28,4,,,,,,,352.58567869903175,1176.543342590332
469441,344,166.13000000000994,2378,41,5,,,,,,,419.9016327532921,1182.2067651748657
470522,345,46.8099999999992,1081,16,3,,,,,,,775.133364595954,1183.6015493869781
472177,346,103.52000000000234,1655,28,6,,,,,,,288.95156912182375,1189.329357624054
473601,347,62.68999999999849,1424,25,6,,,,,,,266.79910812180486,1194.666871547699
474891,348,73.95999999999987,1290,20,3,,,,,,,787.3825813547577,1196.3053534030914
477452,349,197.17000000001156,2561,43,4,,,,,,,254.88453076988677,1206.3531897068024
480060,350,216.3100000000144,2608,45,3,,,,,,,389.48884803573793,1213.0493626594543
480384,351,-35.48000000000007,324,1,1,,,,,,,748.3715880216886,1213.4825217723846
481424,352,17.02999999999969,1040,14,3,,,,,,,221.34759053501347,1218.1811876296997
482620,353,59.249999999999446,1196,18,2,,,,,,,800.8340393304293,1219.674831867218
485280,354,207.93000000001396,2660,48,6,,,,,,,390.91991954445666,1226.4794795513153
486734,355,87.06000000000253,1454,23,4,,,,,,,278.90331506834906,1231.6929597854614
489301,356,212.17000000001389,2567,50,8,,,,,,,379.2944965867196,1238.4609470367432
491318,357,137.53000000000594,2017,35,4,,,,,,,332.7919245421398,1244.5219724178314
492778,358,88.2299999999986,1460,25,2,,,,,,,278.97105389216375,1249.755674123764
494509,359,111.99000000000406,1731,30,4,,,,,,,306.03956046179457,1255.4120008945465
495576,360,45.749999999999254,1067,16,1,,,,,,,761.9163852319064,1256.8125836849213
497710,361,130.28000000000617,2134,37,4,,,,,,,216.9842222863835,1266.647558927536
499064,362,45.98999999999848,1354,23,5,,,,,,,695.6538311389156,1268.5941591262817
501549,363,187.24000000000905,2485,45,5,,,,,,,384.4991262964265,1275.0573027133942
502968,364,78.74999999999886,1419,23,3,,,,,,,291.2684027779477,1279.9292685985565
503940,365,24.649999999999793,972,13,2,,,,,,,232.33228150588502,1284.113123178482
504848,366,17.719999999999793,908,14,1,,,,,,,721.9592226085846,1285.370995759964
505809,367,23.559999999999135,961,15,2,,,,,,,843.8013844223389,1286.510082244873
506521,368,6.399999999999785,712,12,3,,,,,,,183.67898732096901,1290.3865704536438
509584,369,231.33000000001923,3063,59,5,,,,,,,470.0568760210224,1296.9030475616455
510528,370,32.079999999999565,944,13,3,,,,,,,199.18952138598559,1301.6424734592438
512407,371,123.06000000000545,1879,32,4,,,,,,,322.2476315541021,1307.473592042923
513561,372,54.67999999999898,1154,17,2,,,,,,,746.4961921995729,1309.0196859836578
515857,373,172.8800000000079,2296,40,5,,,,,,,356.0035724117805,1315.4692106246948
517867,374,141.96000000000748,2010,34,4,,,,,,,307.8734394931836,1321.9980313777924
520459,375,219.77000000001522,2592,47,4,,,,,,,246.40028604422915,1332.5176539421082
521971,376,93.37999999999872,1512,23,1,,,,,,,878.1667783451942,1334.2396745681763
523354,377,79.33999999999858,1383,21,3,,,,,,,293.2325469630528,1338.956289768219
525071,378,109.97000000000247,1717,28,4,,,,,,,315.4079283687526,1344.4002211093903
527033,379,126.87000000000613,1962,35,5,,,,,,,357.83144872170385,1349.8834447860718
529004,380,142.08000000000317,1971,32,3,,,,,,,323.2707892982827,1355.9809124469757
530917,381,120.93000000000352,1913,30,6,,,,,,,319.0216849722591,1361.977555513382
532788,382,135.78000000000512,1871,32,5,,,,,,,311.9858189254118,1367.9748361110687
535432,383,220.26000000001505,2644,47,4,,,,,,,381.3826748401173,1374.9076907634735
537261,384,122.20000000000327,1829,32,3,,,,,,,313.7242094613136,1380.7378871440887
538569,385,70.64999999999971,1308,20,2,,,,,,,772.8217623828068,1382.430593252182
540240,386,84.75999999999803,1671,29,3,,,,,,,304.4528712807031,1387.919296503067
540991,387,5.75999999999987,751,10,2,,,,,,,168.3931472883517,1392.3792576789856
543246,388,177.61000000000809,2255,43,6,,,,,,,352.8281621927899,1398.7706537246704
545521,389,174.72000000000878,2275,40,9,,,,,,,349.31459299096844,1405.2835805416107
547711,390,161.35000000000895,2190,38,4,,,,,,,347.0500398621869,1411.5941383838654
550088,391,181.37000000000964,2377,45,6,,,,,,,369.34083697212003,1418.0301296710968
552718,392,194.1900000000121,2630,50,6,,,,,,,384.17170518929345,1424.876217365265
554006,393,54.269999999998916,1288,18,3,,,,,,,257.7610367347383,1429.8732798099518
555802,394,114.56000000000542,1796,30,5,,,,,,,320.18208346920477,1435.4827480316162
557206,395,81.05999999999857,1404,22,4,,,,,,,265.6215685620912,1440.7686092853546
559840,396,209.37000000001183,2634,45,3,,,,,,,382.79636629199774,1447.6497945785522
560739,397,26.82999999999975,899,13,3,,,,,,,793.0395232693085,1448.7835948467255
562195,398,97.22000000000236,1456,25,5,,,,,,,277.87777959382174,1454.0234558582306
563572,399,68.82999999999898,1377,19,2,,,,,,,265.21759651796197,1459.215579509735
564369,400,20.6899999999999,797,12,3,,,,,,,760.2812926368354,1460.2640612125397
565815,401,80.5399999999985,1446,24,4,,,,,,,274.9922572778623,1465.5225541591644
566757,402,36.449999999999335,942,13,3,,,,,,,779.5213508271319,1466.7312006950378
567527,403,13.059999999999675,770,12,2,,,,,,,168.5071399997819,1471.3009014129639
568977,404,76.30999999999943,1450,24,3,,,,,,,630.135891146172,1473.6023139953613
569411,405,-23.130000000000067,434,7,1,,,,,,,115.78751450263591,1477.3507573604584
572333,406,241.46000000001797,2922,48,3,,,,,,,409.6895883791323,1484.483148574829
573965,407,101.0400000000034,1632,28,3,,,,,,,333.95477711260503,1489.370186328888
576037,408,138.71000000000333,2072,34,5,,,,,,,398.91774900279717,1494.5644030570984
577131,409,43.29999999999909,1094,17,3,,,,,,,932.9848105795663,1495.7372002601624
578352,410,37.31999999999906,1221,19,2,,,,,,,274.02254635821083,1500.193199634552
578839,411,-17.510000000000076,487,7,1,,,,,,,915.4429610029678,1500.72540807724
579739,412,27.17999999999941,900,13,3,,,,,,,206.04217767292593,1505.0936288833618
580481,413,10.469999999999722,742,13,3,,,,,,,744.0711495090767,1506.0911202430725
581460,414,25.769999999999364,979,14,3,,,,,,,692.8215241479696,1507.5044090747833
582213,415,11.109999999999772,753,12,2,,,,,,,155.75277809860063,1512.3391573429108
582779,416,-18.65000000000014,566,7,1,,,,,,,422.07065327737433,1513.680499792099
583412,417,-1.740000000000066,633,9,1,,,,,,,575.3345088529106,1514.780923128128
584208,418,15.939999999999884,796,12,2,,,,,,,157.30782232153223,1519.8413786888123
586304,419,137.69000000000915,2096,36,6,,,,,,,323.220834818839,1526.3263754844666
587416,420,49.70999999999901,1112,15,2,,,,,,,727.8684536853436,1527.8544435501099
588094,421,-7.050000000000068,678,11,2,,,,,,,153.68292638374658,1532.2662994861603
589620,422,95.04000000000201,1526,24,4,,,,,,,722.3210649688654,1534.3791630268097
591266,423,102.30000000000177,1646,28,2,,,,,,,240.9028301882513,1541.2119567394257
592759,424,86.3500000000025,1493,24,5,,,,,,,244.37416788396595,1547.321650505066
594843,425,129.91000000000233,2084,37,5,,,,,,,326.51671565390757,1553.704849243164
595980,426,57.72999999999899,1137,18,1,,,,,,,254.34882101913854,1558.1753270626068
597745,427,100.67000000000452,1765,30,5,,,,,,,798.9660917767524,1560.3846127986908
598739,428,37.299999999999315,994,16,2,,,,,,,208.73799538458488,1565.146820783615
599824,429,47.4099999999993,1085,17,3,,,,,,,741.0849842030774,1566.6111028194427
600669,430,21.41999999999964,845,12,2,,,,,,,199.28161640806405,1570.8514711856842
601794,431,56.75999999999916,1125,17,2,,,,,,,759.2166150717287,1572.333446264267
603149,432,76.68999999999865,1355,22,3,,,,,,,276.27006565208364,1577.2383048534393
603919,433,13.249999999999623,770,12,2,,,,,,,766.3996081640092,1578.2432510852814
606518,434,210.48000000001252,2599,48,5,,,,,,,285.0213052521489,1587.3620655536652
608089,435,84.33000000000123,1571,22,3,,,,,,,808.1186497072475,1589.3062918186188
609039,436,22.20999999999931,950,14,2,,,,,,,204.34662692753116,1593.9554405212402
609961,437,29.439999999999586,922,16,2,,,,,,,827.9058634125455,1595.069286108017
612358,438,174.0900000000119,2397,41,5,,,,,,,270.65940413964256,1603.925614118576
613969,439,118.87000000000327,1611,27,3,,,,,,,902.160309732162,1605.7115244865417
614706,440,9.319999999999688,737,10,3,,,,,,,188.05599723756436,1609.6308014392853
616179,441,88.92000000000169,1473,25,2,,,,,,,794.3721827456854,1611.485321521759
619430,442,277.62000000002564,3251,62,8,,,,,,,313.62161535317074,1621.8515124320984
621198,443,116.74000000000531,1768,32,7,,,,,,,323.95886212801616,1627.317589521408
622243,444,47.80999999999933,1045,16,1,,,,,,,767.5243677142452,1628.6793615818024
625624,445,296.0400000000262,3381,63,7,,,,,,,323.1799539273533,1639.14137673378
626599,446,30.099999999999326,975,17,2,,,,,,,842.7295770120058,1640.3128590583801
627446,447,22.009999999999646,847,14,3,,,,,,,199.96335094418126,1644.548790216446
628910,448,88.75000000000045,1464,21,3,,,,,,,269.20660493968427,1649.9871406555176
629437,449,-13.280000000000046,527,7,1,,,,,,,779.3132800322669,1650.663561820984
631183,450,109.49000000000316,1746,30,4,,,,,,,318.0919656448305,1656.1527807712555
632579,451,91.34000000000218,1396,21,3,,,,,,,904.4947207863688,1657.696343421936
633815,452,58.34999999999863,1236,17,2,,,,,,,282.56362249355146,1662.0707993507385
635732,453,132.76000000000738,1917,32,8,,,,,,,371.51387045420586,1667.2310633659363
637404,454,80.83999999999844,1672,28,3,,,,,,,345.00422016527926,1672.0776016712189
639225,455,111.36000000000479,1821,28,4,,,,,,,367.90655213104975,1677.0274908542633
640995,456,116.2100000000033,1770,27,1,,,,,,,917.3357084154989,1678.9571566581726
641868,457,24.299999999999557,873,12,5,,,,,,,215.18151291052973,1683.0143477916718
643016,458,59.66999999999913,1148,16,2,,,,,,,905.0046578486686,1684.2831013202667
644069,459,39.01999999999923,1053,17,2,,,,,,,255.39902808936915,1688.406284570694
644968,460,27.52999999999959,899,13,2,,,,,,,860.1955636505324,1689.4516599178314
646551,461,101.36000000000341,1583,25,4,,,,,,,334.16244535295806,1694.1890349388123
648380,462,127.92000000000611,1829,29,3,,,,,,,374.43452712826337,1699.073950767517
650256,463,122.9400000000016,1876,30,9,,,,,,,372.9037585891283,1704.1049463748932
652226,464,137.98000000000692,1970,33,5,,,,,,,380.92701297514634,1709.2767384052277
654126,465,120.83000000000595,1900,32,5,,,,,,,369.08191564852996,1714.4248304367065
654980,466,17.40999999999962,854,12,5,,,,,,,914.1912276389834,1715.3592178821564
655481,467,-16.030000000000037,501,6,1,,,,,,,143.62854061020656,1718.847580909729
657098,468,110.22000000000399,1617,24,3,,,,,,,921.8192914993294,1720.60191655159
659322,469,175.910000000009,2224,38,5,,,,,,,411.46037189439045,1726.0072507858276
661425,470,162.22000000000924,2103,35,4,,,,,,,400.8182893317049,1731.2542300224304
662259,471,-5.030000000000108,834,12,3,,,,,,,217.54377624030224,1735.0882668495178
663498,472,38.239999999998794,1239,21,4,,,,,,,916.7348749777728,1736.4400329589844
664767,473,57.10999999999922,1269,17,3,,,,,,,293.9728440689645,1740.7569234371185
665570,474,6.689999999999877,803,13,2,,,,,,,902.3846325731535,1741.6470067501068
666373,475,16.729999999999627,803,11,2,,,,,,,207.93668105501612,1745.5089702606201
667309,476,20.729999999999578,936,14,2,,,,,,,916.4601007859737,1746.530543088913
668907,477,92.13999999999855,1598,26,3,,,,,,,346.83217498334534,1751.138118982315
669642,478,-10.960000000000079,735,11,2,,,,,,,891.1449405024304,1751.963103055954
670255,479,-3.700000000000088,613,8,1,,,,,,,162.33795392965993,1755.7393403053284
671335,480,46.10999999999902,1080,15,2,,,,,,,906.8318797512675,1756.9305789470673
671928,481,-15.9400000000001,593,8,1,,,,,,,163.66552966467094,1760.553997516632
673505,482,90.56000000000287,1577,26,4,,,,,,,916.6027817014173,1762.2746696472168
674571,483,45.069999999999354,1066,18,2,,,,,,,257.0847245563561,1766.4213621616364
675783,484,55.99999999999897,1212,18,3,,,,,,,903.385480638375,1767.7631788253784
676443,485,-3.6600000000001174,660,9,1,,,,,,,182.1420290871589,1771.386955499649
677198,486,16.469999999999608,755,10,5,,,,,,,908.9587344670132,1772.2177877426147
678885,487,97.65999999999869,1687,28,2,,,,,,,354.3195690433319,1776.9792392253876
680046,488,65.6399999999993,1161,18,2,,,,,,,275.6383022115822,1781.191591501236
681220,489,61.799999999998974,1174,16,2,,,,,,,927.0469723780601,1782.4581825733185
682707,490,85.36000000000163,1487,22,3,,,,,,,324.07446386690276,1787.0469043254852
684148,491,90.40000000000137,1441,21,4,,,,,,,329.45037064032994,1791.4210977554321
685405,492,45.649999999998755,1257,21,4,,,,,,,884.6536245487582,1792.8421850204468
686541,493,43.19999999999916,1136,17,3,,,,,,,275.42362843525234,1796.9668908119202
688194,494,113.74000000000436,1653,25,3,,,,,,,346.81112887444704,1801.7333912849426
690119,495,112.45000000000461,1925,31,2,,,,,,,919.0472683505018,1803.8281214237213
691951,496,127.49000000000346,1832,28,4,,,,,,,363.34737557872694,1808.870261669159
693182,497,62.94999999999974,1231,16,3,,,,,,,296.9617727563179,1813.0157930850983
694315,498,52.539999999999,1133,17,2,,,,,,,272.9732593823768,1817.1665873527527
696105,499,98.07999999999959,1790,27,1,,,,,,,916.0394243979337,1819.120857477188
697249,500,58.27999999999907,1144,17,2,,,,,,,270.5559944202677,1823.3493673801422
698199,501,17.389999999999375,950,14,2,,,,,,,913.0619834852778,1824.3900473117828
699227,502,40.519999999999115,1028,13,3,,,,,,,252.11263623995927,1828.467765569687
700172,503,32.449999999999655,945,14,2,,,,,,,903.6146892145316,1829.5137648582458
701717,504,91.70000000000151,1545,26,5,,,,,,,332.2983522663203,1834.1634004116058
702573,505,22.00999999999995,856,10,6,,,,,,,218.29815558364464,1838.0848505496979
703005,506,-23.410000000000064,432,4,1,,,,,,,900.9728684714573,1838.5645225048065
703927,507,14.449999999999797,922,12,2,,,,,,,918.0969479848105,1839.5689516067505
705317,508,69.76999999999886,1390,21,4,,,,,,,304.8800384634975,1844.1283159255981
706771,509,76.73000000000042,1454,23,4,,,,,,,323.34774962878873,1848.625295639038
708113,510,74.49999999999969,1342,20,5,,,,,,,903.2675451962265,1850.1112253665924
708966,511,17.259999999999508,853,13,2,,,,,,,217.21588345409884,1854.0383505821228
711049,512,160.740000000009,2083,34,4,,,,,,,407.57003375185207,1859.1493372917175
712359,513,61.38999999999873,1310,22,3,,,,,,,895.6379564632841,1860.612199306488
713764,514,52.00999999999871,1405,23,4,,,,,,,316.1316496645908,1865.0567290782928
715484,515,115.84000000000401,1720,31,7,,,,,,,355.96690281829143,1869.8888821601868
717288,516,119.94000000000436,1804,31,3,,,,,,,370.08196047870985,1874.7636442184448
720054,517,214.0600000000141,2766,50,4,,,,,,,467.36520726958884,1880.682195186615
721788,518,127.43000000000512,1734,31,6,,,,,,,354.80301107174665,1885.5696086883545
724808,519,241.10000000002069,3020,54,5,,,,,,,492.5636204450409,1891.7010524272919
726883,520,149.6100000000078,2075,37,4,,,,,,,410.17395010752057,1896.7600939273834
728810,521,128.63000000000278,1927,34,7,,,,,,,378.38742134254386,1901.8530123233795
731086,522,136.68000000000674,2276,41,6,,,,,,,424.8956293669955,1907.2098047733307
732226,523,57.81999999999884,1140,19,2,,,,,,,271.47914683614954,1911.4092056751251
734020,524,124.470000000002,1794,31,3,,,,,,,359.35540976031115,1916.4016354084015
735747,525,117.32000000000488,1727,29,3,,,,,,,351.6918768015646,1921.3124101161957
737754,526,137.2500000000074,2007,35,4,,,,,,,373.11817958062477,1926.691801071167
739638,527,123.75000000000551,1884,32,5,,,,,,,373.65673586301756,1931.73406124115
741687,528,156.850000000008,2049,38,5,,,,,,,394.5275115460918,1936.9278678894043
744031,529,189.7200000000131,2344,40,9,,,,,,,424.0696020410659,1942.4554569721222
746667,530,195.39000000001442,2636,47,5,,,,,,,454.348159152336,1948.2573781013489
747740,531,46.63999999999921,1073,18,1,,,,,,,260.3408575056255,1952.3791449069977
749897,532,164.12000000000933,2157,38,4,,,,,,,415.7935079671689,1957.567113161087
751888,533,150.4200000000069,1991,34,4,,,,,,,390.79955323337913,1962.661937713623
753963,534,154.70000000000778,2075,37,5,,,,,,,399.0174554016823,1967.8624308109283
756845,535,236.96000000001945,2882,51,6,,,,,,,469.30913504753045,1974.0035305023193
759260,536,200.50000000001017,2415,43,6,,,,,,,431.5741642899202,1979.5995707511902
762104,537,238.50000000001955,2844,48,4,,,,,,,317.8227386563937,1988.5482444763184
764880,538,224.61000000001496,2776,48,5,,,,,,,468.43621960305063,1994.4745292663574
767378,539,205.2400000000132,2498,45,5,,,,,,,441.3753974691639,2000.1343507766724
769567,540,161.84000000000822,2189,39,4,,,,,,,412.8022925099299,2005.4373319149017
771600,541,124.73000000000665,2033,34,3,,,,,,,397.189210862771,2010.5559957027435
772585,542,41.63999999999927,985,15,2,,,,,,,243.08456592048523,2014.6082775592804
772846,543,-41.58000000000007,261,4,1,,,,,,,874.764346296021,2014.9068875312805
775416,544,187.8000000000122,2570,47,5,,,,,,,449.9883375982482,2020.6183490753174
776983,545,94.24000000000227,1567,26,4,,,,,,,334.2692927663182,2025.3063955307007
779032,546,147.36000000000885,2049,35,5,,,,,,,394.62586300727764,2030.4988634586334
780182,547,44.609999999999324,1150,18,2,,,,,,,934.5479451258558,2031.7296285629272
781655,548,84.53999999999853,1473,24,3,,,,,,,317.4361908128516,2036.3701131343842
783729,549,124.70000000000398,2074,33,3,,,,,,,395.5279445086936,2041.6138875484467
784095,550,-30.610000000000063,366,5,1,,,,,,,878.8076500329743,2042.0305569171906
785587,551,76.3099999999998,1492,23,2,,,,,,,327.2475505595744,2046.5900070667267
786234,552,-0.23000000000008214,647,9,1,,,,,,,907.7669021622779,2047.3030042648315
788313,553,144.02000000000436,2079,36,4,,,,,,,397.33127048151175,2052.535572528839
789940,554,90.62000000000087,1627,27,3,,,,,,,340.75564031004967,2057.310534954071
791997,555,126.73000000000441,2057,33,3,,,,,,,402.34767986144703,2062.4232721328735
792647,556,0.28999999999984993,650,9,1,,,,,,,175.88779609358815,2066.1190226078033
793415,557,12.619999999999749,768,11,2,,,,,,,910.8692868231522,2066.962382555008
794991,558,89.9600000000018,1576,24,3,,,,,,,337.0360037138992,2071.638602256775
795862,559,23.789999999999623,871,13,2,,,,,,,908.9686887845372,2072.5971438884735
796569,560,6.249999999999709,707,12,2,,,,,,,915.6831165253996,2073.369420528412
798028,561,83.380000000002,1459,22,4,,,,,,,320.6614611424664,2077.9195959568024
799127,562,48.78999999999927,1099,18,3,,,,,,,263.3449722857465,2082.093045949936
800070,563,31.5799999999994,943,13,1,,,,,,,911.0354850263678,2083.1282951831818
801117,564,43.32999999999929,1047,16,2,,,,,,,251.50602480641945,2087.2913913726807
802816,565,98.44000000000065,1699,28,3,,,,,,,900.9873513715672,2089.1772906780243
803678,566,23.11999999999967,862,10,4,,,,,,,217.9382083350337,2093.1327505111694
804678,567,48.10999999999924,1000,15,3,,,,,,,912.4629841859914,2094.2288947105408
805996,568,57.40999999999889,1318,20,3,,,,,,,305.3916956838237,2098.54487657547
807704,569,104.05000000000011,1708,29,3,,,,,,,352.7675035213369,2103.386794567108
808797,570,53.08999999999917,1093,16,3,,,,,,,918.2318173797238,2104.5773725509644
809330,571,-12.640000000000043,533,9,1,,,,,,,148.7033269678647,2108.1618983745575
810289,572,48.469999999999295,959,12,2,,,,,,,908.4329324699353,2109.21777844429
811213,573,19.899999999999828,924,15,2,,,,,,,232.39928137105576,2113.193897485733
811758,574,-16.610000000000056,545,8,1,,,,,,,913.8834181759158,2113.790442466736
812708,575,32.67999999999952,950,14,2,,,,,,,902.4731902695876,2114.843309402466
813538,576,24.399999999999473,830,11,2,,,,,,,216.59807351675678,2118.6754500865936
814153,577,-3.8400000000000674,615,10,3,,,,,,,911.9093342930281,2119.3501477241516
815551,578,70.76999999999839,1398,22,2,,,,,,,315.17259170308387,2123.785947561264
816213,579,-8.720000000000041,662,9,1,,,,,,,917.7735179878872,2124.507471561432
816891,580,2.8499999999998735,678,9,1,,,,,,,924.0287177140985,2125.24139380455
817901,581,28.849999999999376,1010,15,2,,,,,,,251.57086271421767,2129.2563738822937
818932,582,41.29999999999956,1031,14,3,,,,,,,907.5015406841128,2130.3926219940186
820040,583,34.66999999999954,1108,15,2,,,,,,,264.3057520947929,2134.5850241184235
820537,584,-16.929999999999993,497,6,1,,,,,,,900.3245241654296,2135.137263059616
821649,585,55.489999999999114,1112,17,3,,,,,,,274.54802482740774,2139.18786072731
822246,586,-5.840000000000096,597,8,1,,,,,,,893.4903250392865,2139.856264591217
823142,587,26.529999999999504,896,13,2,,,,,,,905.6182032783598,2140.845794916153
824333,588,48.24999999999882,1191,17,2,,,,,,,280.875472662241,2145.086262702942
825249,589,13.77999999999966,916,13,1,,,,,,,914.19941488115,2146.088449239731
826696,590,71.20999999999903,1447,25,4,,,,,,,315.8106380197601,2150.6704745292664
827263,591,-9.07000000000005,567,8,1,,,,,,,881.6185208183117,2151.313896417618
828193,592,20.49999999999976,930,14,1,,,,,,,230.91495584576666,2155.3415591716766
829023,593,18.909999999999478,830,10,4,,,,,,,893.5506194945121,2156.270642518997
830530,594,67.8699999999991,1507,24,4,,,,,,,324.42795021166705,2160.915973186493
831545,595,34.65999999999903,1015,15,2,,,,,,,246.2366285972879,2165.038245201111
832924,596,68.27000000000112,1379,20,3,,,,,,,936.0585695970346,2166.5115959644318
833385,597,-20.340000000000053,461,7,1,,,,,,,905.9175648970053,2167.0207135677338
833999,598,-14.020000000000024,614,9,1,,,,,,,172.8167774297616,2170.573796272278
834378,599,-44.24000000000005,379,5,1,,,,,,,905.8156323222378,2170.992460012436
835983,600,92.99000000000265,1605,26,4,,,,,,,345.55250222096083,2175.637412548065
836926,601,32.08999999999942,943,14,1,,,,,,,908.9796648529491,2176.6750741004944
838423,602,82.0199999999986,1497,25,5,,,,,,,325.5191984776654,2181.2740902900696
838903,603,-18.310000000000073,480,7,1,,,,,,,900.4637782280247,2181.8073234558105
840954,604,125.86000000000392,2051,35,4,,,,,,,397.7779921040131,2186.9636726379395
842916,605,126.26000000000487,1962,34,3,,,,,,,383.0418356014759,2192.086081981659
843658,606,10.27999999999988,742,11,2,,,,,,,895.4483057060354,2192.9149367809296
845388,607,116.76000000000369,1730,30,4,,,,,,,358.4359190618968,2197.741670846939
846848,608,82.69999999999901,1460,24,3,,,,,,,326.01022683636046,2202.220288515091
849224,609,175.87000000000978,2376,39,4,,,,,,,435.65323918548387,2207.674421310425
851486,610,178.01000000000772,2262,41,4,,,,,,,412.147076075991,2213.1629631519318
853861,611,196.41000000000975,2375,42,3,,,,,,,421.5614240610493,2218.796975374222
855607,612,123.68000000000416,1746,28,3,,,,,,,358.41558630208056,2223.668621301651
857527,613,87.29000000000121,1920,34,5,,,,,,,377.9100169248664,2228.749489545822
859540,614,116.58000000000419,2013,36,4,,,,,,,391.2498564984282,2233.894816637039
862395,615,151.15000000000455,2855,52,8,,,,,,,317.9790798909984,2242.873605966568
863585,616,63.05999999999868,1190,20,3,,,,,,,903.6886929867205,2244.1907732486725
865297,617,120.32000000000484,1712,26,3,,,,,,,352.9926476010171,2249.0409421920776
867380,618,159.06000000000637,2083,36,4,,,,,,,398.164152509923,2254.2726464271545
868652,619,62.129999999999505,1272,19,3,,,,,,,293.3920236748125,2258.6083433628082
871195,620,193.82000000001125,2543,44,3,,,,,,,444.1531188240438,2264.334041595459
872194,621,37.7699999999993,999,13,2,,,,,,,901.6809768370892,2265.4421560764313
874375,622,164.8400000000081,2181,41,7,,,,,,,406.86417334864404,2270.8028621673584
877139,623,232.29000000001642,2764,52,7,,,,,,,284.55013551226386,2280.516638994217
878379,624,63.91999999999868,1240,19,1,,,,,,,816.8422891022243,2282.034956932068
880931,625,199.72000000001103,2552,45,7,,,,,,,237.16683873519958,2292.795458316803
881382,626,-16.80000000000001,451,7,1,,,,,,,674.7963993376288,2293.46400642395
883871,627,197.75000000001043,2489,46,5,,,,,,,298.91224810292664,2301.7910447120667
886275,628,183.74000000000933,2404,47,5,,,,,,,368.19871872000977,2308.320319890976
888485,629,182.70000000000852,2210,38,5,,,,,,,350.62021502591085,2314.6236946582794
890479,630,155.49000000000672,1994,34,2,,,,,,,330.4740851561758,2320.657716989517
892267,631,117.58000000000436,1788,30,5,,,,,,,286.729281955955,2326.8938086032867
894947,632,219.29000000001503,2680,50,9,,,,,,,358.90391904806256,2334.3611402511597
897163,633,152.74000000000717,2216,41,6,,,,,,,226.18891864859668,2344.158490896225
899406,634,166.76000000000778,2243,35,4,,,,,,,341.246344065311,2350.731677055359
901674,635,194.13000000000875,2268,42,6,,,,,,,366.52994722763,2356.9196038246155
903486,636,130.33000000000425,1812,29,2,,,,,,,290.3535965058294,2363.160458803177
905228,637,118.050000000004,1742,28,4,,,,,,,332.0273309796652,2368.4072144031525
907901,638,226.6800000000165,2673,46,4,,,,,,,407.4660356187776,2374.9674417972565
909321,639,82.3900000000003,1420,22,3,,,,,,,263.9389357847343,2380.347642660141
910806,640,79.7300000000009,1485,23,4,,,,,,,894.2456162012653,2382.008463859558
913609,641,251.78000000001865,2803,52,9,,,,,,,241.19277616129617,2393.630053758621
915578,642,152.47000000000605,1969,36,5,,,,,,,272.9112425128211,2400.845032930374
918216,643,224.22000000001447,2638,46,5,,,,,,,425.2379118827001,2407.0487987995148
921406,644,269.4200000000242,3190,55,4,,,,,,,447.3932195390808,2414.1792674064636
923990,645,208.92000000001372,2584,45,4,,,,,,,229.9089072039647,2425.418724298477
925851,646,131.04000000000488,1861,32,4,,,,,,,307.8181758956781,2431.4647028446198
928117,647,153.66000000000713,2266,40,5,,,,,,,337.4020982398441,2438.1809499263763
928806,648,-5.550000000000111,689,10,2,,,,,,,868.6200507187765,2438.974344968796
930377,649,84.35000000000144,1571,25,8,,,,,,,293.0662298609165,2444.3351554870605
933211,650,230.77000000001865,2834,49,3,,,,,,,430.94454170916146,2450.911561012268
936851,651,312.54000000003157,3640,64,6,,,,,,,310.9840821379622,2462.616542816162
939422,652,212.70000000001335,2571,49,7,,,,,,,391.1308435919943,2469.198239326477
939839,653,-35.180000000000085,417,7,1,,,,,,,733.8594198690569,2469.766706943512
941660,654,116.0800000000035,1821,29,4,,,,,,,311.7623166446793,2475.607839822769
945711,655,374.14000000003824,4051,72,5,,,,,,,352.0573551502714,2487.1146590709686
948107,656,203.48000000001113,2396,43,5,,,,,,,387.13473497501695,2493.3170835971832
951122,657,243.97000000001938,3015,56,9,,,,,,,301.09223408287505,2503.330789089203
953781,658,197.10000000001278,2659,50,6,,,,,,,385.2585464811588,2510.2329502105713
956095,659,179.28000000000898,2314,41,6,,,,,,,364.8803740948687,2516.5749514102936
957902,660,115.14000000000462,1807,31,4,,,,,,,313.3342583432695,2522.342152118683
