timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
521246,273,2986.9339999999847,2540,49,4,False,0,pistol,,,,,,,116.84515502180008,5985.074774503708
523658,274,2527.0700000000215,2412,45,5,False,0,pistol,,,,,,,99.49771638849532,6009.316904783249
525206,275,1302.248000000002,1548,28,3,False,0,pistol,,,,,,,88.41559854809454,6026.82555937767
525791,276,252.2000000000011,585,10,2,False,0,pistol,,,,,,,136.60009340613794,6031.108530044556
527165,277,1082.479999999997,1374,23,1,False,0,pistol,,,,,,,74.39316555659457,6049.578462839127
529675,278,2030.3179999999973,2510,47,5,False,0,pistol,,,,,,,98.60403118474166,6075.034252882004
531068,279,971.1890000000027,1393,24,3,False,0,pistol,,,,,,,90.17498996450625,6090.482525587082
532357,280,525.8549999999991,1289,22,2,False,0,pistol,,,,,,,167.48213136203177,6098.179255485535
535690,281,4322.1149999999925,3333,61,7,False,0,pistol,,,,,,,90.69230247488655,6134.930295467377
537009,282,1095.3299999999977,1319,21,3,False,0,pistol,,,,,,,92.82268498272634,6149.140572071075
539365,283,2085.8060000000046,2356,43,5,False,0,pistol,,,,,,,102.67045671280599,6172.0882251262665
541820,284,2490.5210000000097,2455,46,5,False,0,pistol,,,,,,,102.11323303291708,6196.130690097809
545706,285,3902.6730000000252,3886,75,8,False,0,pistol,,,,,,,102.19141583635822,6234.157868146896
546892,286,973.0509999999985,1186,19,2,False,0,pistol,,,,,,,76.67722835264958,6249.625705957413
548114,287,1011.2800000000018,1222,19,2,False,0,pistol,,,,,,,148.50886811668627,6257.854620933533
550593,288,2457.8690000000183,2479,44,5,False,0,pistol,,,,,,,107.06847988883482,6281.008540630341
552868,289,2294.8339999999916,2275,41,5,False,0,pistol,,,,,,,99.48409454146436,6303.876994371414
555553,290,2592.1790000000065,2685,52,6,True,50,machinegun,,,,,,,92.36218412459316,6332.947782754898
558640,291,3340.2249999999963,3087,60,7,False,0,pistol,,,,,,,122.50153195786989,6358.147921562195
559584,292,291.2500000000008,944,14,2,False,0,pistol,,,,,,,76.13650195281092,6370.547059774399
562084,293,2370.487999999988,2500,48,5,False,0,pistol,,,,,,,100.8069751332649,6395.3473925590515
564728,294,2389.5860000000002,2644,51,6,False,0,pistol,,,,,,,117.71182850446819,6417.80943441391
566299,295,1122.4149999999931,1571,28,3,False,0,pistol,,,,,,,97.03183146928592,6434.000384569168
568853,296,2078.784999999986,2554,47,5,False,0,pistol,,,,,,,106.52049270453742,6457.977514743805
572832,297,4106.5350000000035,3979,83,9,True,50,machinegun,,,,,,,97.776077295963,6498.67294383049
576538,298,3198.833000000005,3706,73,8,False,0,pistol,,,,,,,94.69922776410182,6537.807919502258
577873,299,1129.2790000000027,1335,24,3,True,4,machinegun,,,,,,,81.91890578240609,6554.104944944382
579338,300,1438.510000000004,1465,26,3,False,0,pistol,,,,,,,157.13552040398343,6563.428630113602
582779,301,2007.7219999999995,3441,70,7,True,88,machinegun,,,,,,,91.92467745744392,6600.861812829971
583280,302,69.29,501,8,1,False,0,pistol,,,,,,,151.77267809639812,6604.163217306137
587197,303,4793.571000000006,3917,85,8,False,0,pistol,,,,,,,102.38354362031389,6642.421837806702
589401,304,1798.3090000000036,2204,41,5,False,0,pistol,,,,,,,105.70859737480988,6663.272063732147
592178,305,2286.5100000000157,2777,51,6,False,0,pistol,,,,,,,86.7882923729139,6695.269962072372
593553,306,1326.5769999999995,1375,22,3,False,0,pistol,,,,,,,154.6503385837386,6704.161432504654
595159,307,1207.5400000000016,1606,28,3,True,50,machinegun,,,,,,,92.90278848123035,6721.448874950409
596534,308,1152.040000000005,1375,23,3,False,0,pistol,,,,,,,90.47662929825597,6736.6465899944305
600168,309,2651.865000000002,3634,83,8,True,58,machinegun,,,,,,,88.33359738579715,6777.78650188446
601157,310,555.1100000000005,989,17,2,False,0,pistol,,,,,,,145.17336184235094,6784.599449157715
601776,311,255.61999999999983,619,10,2,False,0,pistol,,,,,,,156.63733562207233,6788.55166220665
603280,312,1044.6880000000049,1504,25,3,False,0,pistol,,,,,,,96.9162210523809,6804.070627450943
604620,313,596.0400000000014,1340,22,3,False,0,pistol,,,,,,,93.48129134998138,6818.4054980278015
605386,314,213.13000000000125,766,10,2,False,0,pistol,,,,,,,174.5536656175167,6822.79420208931
606337,315,783.9100000000022,951,15,2,False,0,pistol,,,,,,,75.3570359621667,6835.414554595947
610488,316,4175.128000000021,4151,105,11,True,1,machinegun,,,,,,,85.75620867563774,6883.81969499588
614499,317,4325.77899999998,4011,86,9,True,47,machinegun,,,,,,,92.99420407264712,6926.951848745346
616660,318,2404.643000000005,2161,41,5,True,50,machinegun,,,,,,,101.03486116958622,6948.340894460678
619481,319,2736.489999999994,2821,55,6,False,0,pistol,,,,,,,93.18661852519293,6978.6138870716095
621037,320,1206.7500000000027,1556,28,3,False,0,pistol,,,,,,,82.74779683957016,6997.418550729752
622077,321,419.83999999999844,1040,17,2,False,0,pistol,,,,,,,156.78724181012132,7004.052232980728
624354,322,2399.1560000000004,2277,43,5,False,0,pistol,,,,,,,115.20738884468516,7023.817051887512
626129,323,1698.539000000003,1775,32,3,False,0,pistol,,,,,,,103.90179422428086,7040.901004076004
629118,324,3300.8470000000216,2989,55,6,True,46,machinegun,,,,,,,80.10363512446969,7078.215545654297
630657,325,1742.367,1539,27,3,False,0,pistol,,,,,,,169.66196275756778,7087.286895513535
632285,326,1965.2849999999996,1628,31,4,True,35,machinegun,,,,,,,100.08002812073113,7103.554238319397
635925,327,3097.4620000000023,3640,71,8,False,0,pistol,,,,,,,91.98702113328008,7143.125410318375
637209,328,839.2149999999997,1284,23,3,True,27,machinegun,,,,,,,74.13802452355237,7160.444904565811
639817,329,2590.7300000000055,2608,48,5,False,0,pistol,,,,,,,81.98508664056139,7192.256052970886
641168,330,1110.0680000000002,1351,23,3,False,0,pistol,,,,,,,67.1902514371783,7212.36359333992
643146,331,1700.6960000000058,1978,33,4,False,0,pistol,,,,,,,92.28942911336404,7233.79664683342
644225,332,305.3500000000005,1079,18,1,False,0,pistol,,,,,,,153.63952244669852,7240.8200340271
647871,333,3844.4050000000134,3646,78,8,True,50,machinegun,,,,,,,103.265648576203,7276.127520561218
648197,334,28.100000000000378,326,4,1,False,0,pistol,,,,,,,165.16552378336348,7278.101658344269
648919,335,386.51999999999947,722,11,2,False,0,pistol,,,,,,,166.79568906022195,7282.430663585663
650185,336,1366.700000000002,1266,23,2,False,0,pistol,,,,,,,89.9857414497479,7296.49991774559
653021,337,2370.7169999999915,2836,53,6,False,0,pistol,,,,,,,118.8938049751152,7320.353656291962
655038,338,2190.0479999999943,2017,37,4,False,0,pistol,,,,,,,109.74099825092286,7338.733738899231
657602,339,2387.929999999984,2564,47,5,False,0,pistol,,,,,,,79.43778875866691,7371.011086940765
662066,340,5047.926000000032,4464,95,10,False,0,pistol,,,,,,,100.45287315406433,7415.4503293037415
664557,341,2895.8300000000145,2491,47,5,False,0,pistol,,,,,,,101.2001999902868,7440.065368890762
666892,342,2100.8149999999896,2335,43,5,False,0,pistol,,,,,,,92.16945684824384,7465.399733066559
669201,343,2640.4580000000165,2309,42,5,False,0,pistol,,,,,,,95.55835653622593,7489.56348156929
670334,344,860.5399999999948,1133,19,2,True,4,machinegun,,,,,,,70.79107138776524,7505.568828344345
671004,345,575.1299999999997,670,11,2,False,0,pistol,,,,,,,132.22868647009233,7510.636274576187
673359,346,2397.448999999996,2355,45,5,False,0,pistol,,,,,,,93.69723927315859,7535.770838260651
676125,347,1918.023999999999,2766,54,6,False,0,pistol,,,,,,,78.94579486486721,7570.807964086533
677754,348,675.6949999999949,1629,27,3,False,0,pistol,,,,,,,142.5904903363391,7582.232786893845
679491,349,1712.509999999997,1737,32,3,True,38,machinegun,,,,,,,87.97167395351981,7601.978300333023
680312,350,353.06999999999925,821,14,1,False,0,pistol,,,,,,,58.49608759237766,7616.013862848282
682395,351,1778.5599999999945,2083,35,4,False,0,pistol,,,,,,,93.45374022679793,7638.303472042084
683788,352,1515.2899999999931,1393,24,3,False,0,pistol,,,,,,,140.769569403564,7648.1994841098785
686478,353,2356.3170000000105,2690,53,6,False,0,pistol,,,,,,,78.97055073050896,7682.263203382492
687198,354,362.7699999999991,720,12,2,False,0,pistol,,,,,,,141.4465851941403,7687.353887796402
688660,355,1378.2399999999952,1462,25,2,False,0,pistol,,,,,,,77.80976928940015,7706.143689155579
690329,356,1914.4240000000025,1669,30,3,True,65,machinegun,,,,,,,84.68269093619263,7725.853111028671
693135,357,3648.472000000003,2806,54,6,False,0,pistol,,,,,,,100.13244502033365,7753.876414060593
694127,358,736.6149999999998,992,15,2,False,0,pistol,,,,,,,137.70830936145538,7761.080456018448
695069,359,763.7900000000019,942,16,2,False,0,pistol,,,,,,,66.20220026988346,7775.310025930405
695528,360,45.9200000000001,459,7,1,False,0,pistol,,,,,,,138.15669765408137,7778.632774591446
697213,361,2026.8500000000065,1685,30,3,False,0,pistol,,,,,,,85.5941138435991,7798.319118022919
699212,362,2179.6220000000053,1999,38,4,False,0,pistol,,,,,,,92.05711765687197,7820.034410953522
700489,363,595.8149999999987,1277,20,3,False,0,pistol,,,,,,,71.80606138541597,7837.8188309669495
703663,364,3138.819999999997,3174,65,7,True,36,machinegun,,,,,,,103.43910571541285,7868.504122972488
705765,365,1860.2890000000073,2102,40,5,False,0,pistol,,,,,,,93.73666749795099,7890.929167985916
706394,366,425.2000000000004,629,11,2,False,0,pistol,,,,,,,134.01965334439134,7895.623070478439
709171,367,2971.872999999995,2777,54,6,False,0,pistol,,,,,,,76.97039047459367,7931.702311992645
712988,368,4895.983000000002,3817,91,9,True,191,machinegun,,,,,,,88.79073012539315,7974.691568613052
717516,369,4652.998000000019,4528,112,12,False,0,pistol,,,,,,,91.39136846403169,8024.237186431885
719343,370,1839.109999999991,1827,31,4,False,0,pistol,,,,,,,88.14922753349414,8044.963979959488
723054,371,4849.938999999985,3711,83,9,False,0,pistol,,,,,,,86.90420423385766,8087.666706562042
726786,372,3769.0980000000236,3732,75,8,False,0,pistol,,,,,,,107.75551894882788,8122.30112528801
728356,373,1461.368000000001,1570,28,2,False,0,pistol,,,,,,,78.26047295179357,8142.36289525032
730542,374,2239.2309999999916,2186,39,4,False,0,pistol,,,,,,,95.37008888561306,8165.284626960754
731939,375,1093.8129999999994,1397,22,3,False,0,pistol,,,,,,,77.81747140241377,8183.2373287677765
734224,376,2142.039000000007,2285,42,5,False,0,pistol,,,,,,,96.18284790121443,8206.994628667831
737684,377,4018.8910000000133,3460,67,7,False,0,pistol,,,,,,,84.09540707903706,8248.138784885406
741360,378,3518.8149999999946,3676,70,8,False,0,pistol,,,,,,,107.16021905379104,8282.443053483963
742833,379,1202.5070000000012,1473,25,3,True,46,machinegun,,,,,,,82.63807010356868,8300.268270254135
743447,380,314.16000000000065,614,10,2,False,0,pistol,,,,,,,50.58903777364618,8312.405753612518
743795,381,24.490000000000016,348,5,1,False,0,pistol,,,,,,,140.16901434419736,8314.888952255249
745200,382,1133.319999999998,1405,24,3,False,0,pistol,,,,,,,135.86488462326687,8325.230526685715
746917,383,1913.7469999999998,1717,30,3,False,0,pistol,,,,,,,86.47107772242566,8345.087381601334
749843,384,3948.9390000000076,2926,54,5,False,0,pistol,,,,,,,80.41996415359918,8381.471818208694
752812,385,3159.507000000005,2969,51,6,False,0,pistol,,,,,,,104.99251927719276,8409.75053358078
755770,386,2157.7799999999893,2958,56,6,False,0,pistol,,,,,,,78.58427524295566,8447.39212346077
759176,387,3836.8799999999796,3406,65,7,False,0,pistol,,,,,,,106.81782868277823,8479.278759002686
761001,388,608.9700000000004,1825,32,4,False,0,pistol,,,,,,,88.97275115020798,8499.791152954102
764462,389,3553.9749999999717,3461,61,7,False,0,pistol,,,,,,,85.08112141743167,8540.470385551453
767362,390,2949.153000000031,2900,53,6,False,0,pistol,,,,,,,101.54433781370766,8569.029792785645
770085,391,2261.3000000000025,2723,51,6,False,0,pistol,,,,,,,78.83909582698372,8603.5688996315
773249,392,4032.6239999999993,3164,59,6,True,50,machinegun,,,,,,,102.49284485094621,8634.439875125885
775255,393,1471.5799999999954,2006,36,4,False,0,pistol,,,,,,,91.85075072267546,8656.280072450638
776423,394,604.3800000000022,1168,21,3,False,0,pistol,,,,,,,73.01282832412079,8672.277810573578
780140,395,2802.0850000000178,3717,74,8,False,0,pistol,,,,,,,106.47652805703933,8707.187504053116
782487,396,1873.9399999999914,2347,40,5,False,0,pistol,,,,,,,72.35289212047773,8739.626264572144
783808,397,795.9100000000033,1321,22,3,False,0,pistol,,,,,,,138.28623507420798,8749.17943906784
786954,398,3577.1870000000104,3146,63,7,False,0,pistol,,,,,,,83.14263054315954,8787.018455505371
789534,399,2527.3450000000234,2580,45,5,False,0,pistol,,,,,,,99.24871559714225,8813.014284610748
790771,400,910.2100000000086,1237,22,3,False,0,pistol,,,,,,,72.11497979445019,8830.167875766754
794000,401,4598.888000000004,3229,55,6,False,0,pistol,,,,,,,104.06926084578953,8861.195781946182
796151,402,2570.8259999999887,2151,40,5,False,0,pistol,,,,,,,94.34902155096988,8883.994615793228
798957,403,3330.9310000000114,2806,55,6,False,0,pistol,,,,,,,79.62506954464298,8919.235176801682
800216,404,880.9480000000053,1259,23,3,True,31,machinegun,,,,,,,139.79889982364404,8928.241408586502
801293,405,635.0100000000017,1077,18,2,False,0,pistol,,,,,,,69.59433260260239,8943.71721482277
802800,406,1278.9299999999992,1507,25,3,False,0,pistol,,,,,,,141.47894967681717,8954.369493961334
805550,407,2949.225000000001,2750,54,6,True,7,machinegun,,,,,,,79.2778587177883,8989.058164834976
808821,408,3847.1750000000166,3271,68,7,False,0,pistol,,,,,,,105.3676943176579,9020.102411746979
811539,409,3361.717999999985,2718,51,6,False,0,pistol,,,,,,,75.80914044598121,9055.95610666275
812483,410,-21.470000000000013,944,15,2,False,0,pistol,,,,,,,139.77020110532686,9062.710479974747
814616,411,2034.9579999999999,2133,39,4,True,45,machinegun,,,,,,,92.04897252652448,9085.883404493332
816667,412,1710.5879999999872,2051,34,4,False,0,pistol,,,,,,,92.89081506775902,9107.963498353958
818036,413,1175.0060000000024,1369,24,3,False,0,pistol,,,,,,,79.51628107008877,9125.180527687073
819063,414,508.2499999999969,1027,17,2,False,0,pistol,,,,,,,140.60245394527684,9132.485217094421
819768,415,314.5840000000006,705,13,2,True,20,machinegun,,,,,,,56.35584408342165,9144.99556183815
820859,416,1103.9589999999973,1091,19,2,False,0,pistol,,,,,,,142.7842601078062,9152.637014389038
821673,417,680.2389999999998,814,15,2,True,27,machinegun,,,,,,,61.75547237355417,9165.818541765213
822826,418,887.414999999999,1153,20,3,True,16,machinegun,,,,,,,143.8843182618796,9173.832394838333
823723,419,399.2999999999987,897,14,1,False,0,pistol,,,,,,,63.01900926562463,9188.066706895828
825667,420,1474.2599999999882,1944,32,3,False,0,pistol,,,,,,,89.23185094538205,9209.853068113327
828920,421,3754.2749999999896,3253,60,7,False,0,pistol,,,,,,,104.04276333611554,9241.119551420212
829679,422,477.70899999999887,759,13,2,True,12,machinegun,,,,,,,57.501374886254006,9254.319751501083
832546,423,4165.932000000007,2867,52,6,False,0,pistol,,,,,,,102.98054430876068,9282.160541296005
833584,424,655.4700000000026,1038,16,1,False,0,pistol,,,,,,,68.65445976148354,9297.280252933502
835635,425,2249.7899999999822,2051,37,4,False,0,pistol,,,,,,,86.82877623231786,9320.902062892914
836190,426,-34.72499999999992,555,8,1,False,0,pistol,,,,,,,135.5292171283072,9324.99763059616
837443,427,860.0300000000009,1253,21,3,False,0,pistol,,,,,,,136.47592022437314,9334.17921090126
839292,428,1954.9560000000079,1849,31,4,False,0,pistol,,,,,,,80.76995924637683,9357.071816205978
840017,429,363.3280000000008,725,11,2,False,0,pistol,,,,,,,55.50185341381427,9370.135028123856
841050,430,695.9899999999981,1033,16,2,False,0,pistol,,,,,,,139.2280218276802,9377.555040597916
841590,431,186.6399999999993,540,9,1,False,0,pistol,,,,,,,137.00908409717698,9381.4968521595
842714,432,954.5099999999996,1124,19,2,False,0,pistol,,,,,,,70.48291579341654,9397.444379806519
844488,433,1851.508999999996,1774,29,2,False,0,pistol,,,,,,,84.92378740677376,9418.334181785583
845693,434,806.4000000000028,1205,20,3,False,0,pistol,,,,,,,141.3829254930121,9426.857565879822
847513,435,2298.9079999999963,1820,34,4,False,0,pistol,,,,,,,89.52287083827947,9447.18808221817
850534,436,4054.373000000011,3021,60,6,True,50,machinegun,,,,,,,82.05949060836305,9484.003327131271
851914,437,769.2750000000011,1380,23,3,False,0,pistol,,,,,,,139.30921240108995,9493.909875154495
855081,438,3873.9099999999876,3167,65,7,False,0,pistol,,,,,,,84.26780437314237,9531.49289560318
856309,439,632.2499999999958,1228,22,3,False,0,pistol,,,,,,,75.57853095919029,9547.741308689117
856632,440,64.52000000000014,323,6,1,True,38,machinegun,,,,,,,145.10574425914155,9549.96775841713
857199,441,420.6760000000001,567,10,1,True,2,machinegun,,,,,,,147.74472881714152,9553.805947065353
858687,442,1451.7550000000028,1488,26,3,False,0,pistol,,,,,,,78.38699030474864,9572.789155960083
861881,443,3382.147000000016,3194,64,7,False,0,pistol,,,,,,,104.5622239936219,9603.336064100266
863624,444,1660.4219999999948,1743,32,4,True,42,machinegun,,,,,,,83.24930733774974,9624.273628234863
865285,445,1679.0919999999899,1661,30,4,True,21,machinegun,,,,,,,85.96040762282077,9643.596997976303
866318,446,756.649,1033,18,2,False,0,pistol,,,,,,,68.56004534342424,9658.664603233337
868778,447,2611.3360000000225,2460,42,5,False,0,pistol,,,,,,,98.61450603698685,9683.610630989075
870411,448,846.576000000001,1633,28,3,False,0,pistol,,,,,,,83.98928343929187,9703.054001808167
873211,449,2621.552000000003,2800,48,5,False,0,pistol,,,,,,,97.18914478452211,9731.864234924316
874558,450,1041.7999999999972,1347,23,3,False,0,pistol,,,,,,,79.3115254582483,9748.848308086395
875499,451,405.0800000000006,941,16,2,False,0,pistol,,,,,,,137.9698993201902,9755.669090509415
876032,452,197.92000000000135,533,9,1,False,0,pistol,,,,,,,141.70766903361243,9759.430875778198
879619,453,3738.0459999999885,3587,79,8,False,0,pistol,,,,,,,85.35265224463082,9801.456922531128
883188,454,4183.396000000004,3569,69,7,True,56,machinegun,,,,,,,88.23997277750742,9841.903960466385
883912,455,442.4399999999989,724,11,2,False,0,pistol,,,,,,,140.374247800149,9847.062052488327
886394,456,2075.586000000003,2482,47,4,True,48,machinegun,,,,,,,97.45702216728111,9872.5303003788
890294,457,2890.8510000000247,3900,84,9,True,50,machinegun,,,,,,,88.71920905338297,9916.489762544632
893507,458,1798.0310000000004,3213,64,7,False,0,pistol,,,,,,,83.56691835402864,9954.93841123581
897787,459,3687.867000000014,4280,83,9,False,0,pistol,,,,,,,91.19173543231825,10001.872919082642
900516,460,2160.7980000000025,2729,55,6,True,72,machinegun,,,,,,,98.56858222697967,10029.559719324112
902806,461,1609.9730000000102,2290,41,5,False,0,pistol,,,,,,,95.4743534438328,10053.545617103577
905194,462,2277.6319999999987,2388,46,4,False,0,pistol,,,,,,,97.87058014351899,10077.945708274841
907724,463,3211.096999999991,2530,48,5,False,0,pistol,,,,,,,75.82376594043474,10111.313032865524
910430,464,3218.1910000000034,2706,54,6,True,53,machinegun,,,,,,,100.97942473956294,10138.11101436615
912870,465,1968.3039999999921,2440,45,5,True,75,machinegun,,,,,,,98.20764161280678,10162.95687699318
914550,466,1499.6059999999989,1680,28,3,False,0,pistol,,,,,,,87.07941591054261,10182.250138282776
917539,467,2651.0469999999964,2989,60,7,True,58,machinegun,,,,,,,80.02921483347636,10219.59949874878
918081,468,65.8399999999999,542,9,1,False,0,pistol,,,,,,,137.80790983740965,10223.532989740372
920348,469,1804.1550000000025,2267,40,5,False,0,pistol,,,,,,,95.85257411661479,10247.18446302414
922546,470,1311.3900000000076,2198,38,4,False,0,pistol,,,,,,,94.03396927446636,10270.55950808525
925376,471,2361.237000000021,2830,55,6,True,49,machinegun,,,,,,,101.67557921636667,10298.393656015396
927247,472,1769.4329999999932,1871,33,4,False,0,pistol,,,,,,,87.77676665061657,10319.709534168243
928563,473,1029.9700000000007,1316,22,3,False,0,pistol,,,,,,,78.26023478988921,10336.525648355484
930161,474,767.4099999999985,1598,27,3,False,0,pistol,,,,,,,84.77061200165076,10355.377000331879
931916,475,1453.5229999999997,1755,31,4,False,0,pistol,,,,,,,88.89886567468736,10375.118997335434
932456,476,182.75000000000006,540,9,1,False,0,pistol,,,,,,,140.73373757889973,10378.956534385681
933282,477,239.06999999999985,826,14,2,False,0,pistol,,,,,,,139.88421890592903,10384.861877202988
935084,478,1527.123000000005,1802,31,4,False,0,pistol,,,,,,,88.22980774033736,10405.286239147186
935841,479,181.50999999999934,757,12,2,False,0,pistol,,,,,,,143.61511168987778,10410.557764291763
937936,480,1259.7649999999994,2095,33,4,False,0,pistol,,,,,,,94.25786345899311,10432.784486293793
939771,481,1219.2999999999972,1835,32,4,False,0,pistol,,,,,,,87.83314852519914,10453.676826238632
944667,482,5496.4830000000375,4896,91,10,False,0,pistol,,,,,,,82.97274195168363,10512.684578418732
946240,483,1069.6859999999992,1573,28,2,True,17,machinegun,,,,,,,84.14059218618515,10531.406543970108
949106,484,2392.6200000000044,2866,57,6,False,0,pistol,,,,,,,102.79281478892433,10559.288336992264
952817,485,3231.937000000008,3711,73,8,False,0,pistol,,,,,,,89.26446332302726,10600.861901521683
953497,486,765.0499999999997,680,11,2,False,0,pistol,,,,,,,142.52416369342257,10605.63351225853
955090,487,1263.4179999999972,1593,29,3,False,0,pistol,,,,,,,84.75117616766975,10624.430210113525
956265,488,651.4760000000002,1175,20,2,True,71,machinegun,,,,,,,141.83468770109744,10632.715016126633
958744,489,2309.4109999999964,2479,46,5,False,0,pistol,,,,,,,75.2603844236199,10665.654539346695
960536,490,1080.3269999999998,1792,31,4,True,7,machinegun,,,,,,,88.14195528742242,10685.985805034637
963853,491,3436.1170000000066,3317,68,7,False,0,pistol,,,,,,,101.81549527282489,10718.564837932587
964741,492,335.3990000000016,888,14,2,False,0,pistol,,,,,,,63.17190655432569,10732.622143507004
965859,493,910.3400000000014,1118,20,3,False,0,pistol,,,,,,,127.5403383016302,10741.388446331024
966355,494,-197.30999999999977,496,8,1,False,0,pistol,,,,,,,130.41852692732633,10745.192061901093
967715,495,431.0900000000011,1360,22,3,False,0,pistol,,,,,,,78.66147614085135,10762.481823682785
969641,496,1509.4099999999999,1926,35,3,True,34,machinegun,,,,,,,80.50613725256663,10786.405951499939
971237,497,1073.9049999999975,1596,29,2,False,0,pistol,,,,,,,72.11568114611516,10808.537561416626
972563,498,323.0400000000012,1326,21,3,False,0,pistol,,,,,,,125.2962396284706,10819.121031999588
974423,499,2193.320999999998,1860,32,4,False,0,pistol,,,,,,,77.65206841180877,10843.074538230896
975724,500,1150.728000000005,1301,23,3,False,0,pistol,,,,,,,66.01358047422734,10862.783073186874
976805,501,892.4599999999998,1081,19,2,False,0,pistol,,,,,,,127.83354886363274,10871.239827394485
979438,502,2544.4200000000155,2633,53,6,False,0,pistol,,,,,,,68.92610438070933,10909.44062781334
982180,503,3284.815000000005,2742,51,6,False,0,pistol,,,,,,,88.86693630823339,10940.29623556137
983610,504,1345.1899999999964,1430,24,3,False,0,pistol,,,,,,,69.80930099829719,10960.781169891357
984860,505,887.4099999999945,1250,20,3,False,0,pistol,,,,,,,126.57987027378866,10970.656800746918
987209,506,2132.3150000000137,2349,42,5,False,0,pistol,,,,,,,64.79879176320932,11006.907929420471
989454,507,2296.759000000012,2245,41,5,False,0,pistol,,,,,,,82.91548207748681,11033.98429274559
990197,508,352.72000000000037,743,13,1,False,0,pistol,,,,,,,125.20668605132354,11039.919133901596
991339,509,927.9500000000004,1142,19,2,False,0,pistol,,,,,,,62.38175751828633,11058.226217985153
992027,510,592.3299999999984,688,11,2,False,0,pistol,,,,,,,127.54285851679995,11063.62102818489
993077,511,857.4300000000018,1050,18,2,False,0,pistol,,,,,,,126.48009861269111,11071.923157215118
994848,512,1653.7599999999993,1771,31,4,False,0,pistol,,,,,,,77.97470531691583,11094.63612151146
995534,513,352.0000000000002,686,12,2,False,0,pistol,,,,,,,47.12693018757707,11109.19300866127
998046,514,3611.2909999999883,2512,48,4,False,0,pistol,,,,,,,84.32451781097441,11138.98313832283
1000551,515,3234.368000000008,2505,49,5,False,0,pistol,,,,,,,87.10265121147987,11167.742896556854
1003828,516,4028.1050000000037,3277,70,8,False,0,pistol,,,,,,,80.4235221906656,11208.490221500397
