timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
416882,228,501.1173590932027,1362,21,3,False,0,pistol,,,,,,,304.148090694945,1080.2785465717316
418792,229,503.49661002542655,1910,34,4,False,0,pistol,,,,,,,379.8760724544727,1085.3067405223846
419947,230,240.72885485080158,1155,18,2,False,0,pistol,,,,,,,274.3037144481564,1089.5176086425781
422744,231,972.955092732725,2797,51,6,False,0,pistol,,,,,,,463.728619341198,1095.5494272708893
424139,232,324.6081066469428,1395,23,3,False,0,pistol,,,,,,,313.697802382505,1099.9966387748718
426521,233,815.3667340208235,2382,43,5,False,0,pistol,,,,,,,426.98960381870427,1105.5754160881042
428875,234,818.9104923385706,2354,42,5,False,0,pistol,,,,,,,428.72210473926043,1111.066338300705
430208,235,306.59000000001106,1333,22,3,False,0,pistol,,,,,,,310.3413951867561,1115.3617916107178
432718,236,908.0100000000297,2510,44,5,False,0,pistol,,,,,,,434.4449561531653,1121.139541387558
434152,237,331.6748679161182,1434,23,3,False,0,pistol,,,,,,,885.2649828676392,1122.7596130371094
436236,238,560.8998831926159,2084,38,4,False,0,pistol,,,,,,,260.5391727723669,1130.7586643695831
439158,239,1104.6392743060017,2922,56,6,True,35,pistol,,,,,,,475.345141644111,1136.905954360962
441393,240,557.9355462008933,2235,37,4,True,50,pistol,,,,,,,415.74894771838933,1142.282033443451
443210,241,466.58000000001766,1817,31,4,False,0,pistol,,,,,,,372.122544842399,1147.1650717258453
444331,242,253.31000000000768,1121,18,2,False,0,pistol,,,,,,,884.8406234250741,1148.4321897029877
445217,243,181.28561896530425,886,15,2,False,0,pistol,,,,,,,225.36992674020885,1152.3636667728424
447109,244,468.85923022895514,1892,31,4,False,0,pistol,,,,,,,384.51085933778523,1157.28444814682
447940,245,144.75783037862567,831,11,2,False,0,pistol,,,,,,,895.746409976945,1158.2123937606812
449349,246,330.4348627306605,1409,22,3,False,0,pistol,,,,,,,321.87934695321667,1162.5900044441223
450463,247,249.26767418879882,1114,16,2,True,37,machinegun,,,,,,,883.9884918622133,1163.8503546714783
451915,248,423.4901616468484,1452,23,3,True,17,pistol,,,,,,,324.9042690713553,1168.3195922374725
452432,249,57.448593737219944,517,7,1,False,0,pistol,,,,,,,900.1743381288275,1168.8941459655762
453514,250,211.0781652700311,1082,15,2,False,0,pistol,,,,,,,264.30292682446714,1172.9881212711334
454303,251,129.31000000000282,789,11,2,False,0,pistol,,,,,,,897.9670634740814,1173.8671126365662
455249,252,185.01029599472315,946,14,2,False,0,pistol,,,,,,,242.76581543268514,1177.7641389369965
455550,253,-3.4300000000000637,301,4,1,False,0,pistol,,,,,,,895.5315858503675,1178.100566625595
456656,254,210.57241070955178,1106,16,2,False,0,pistol,,,,,,,895.7928930175507,1179.3354108333588
458201,255,360.16747919688277,1545,23,3,False,0,pistol,,,,,,,336.2620795705443,1183.9302055835724
460007,256,720.5710055026616,1806,30,4,True,34,machinegun,,,,,,,372.1219365477407,1188.7837257385254
460863,257,163.16262989980933,856,14,1,False,0,pistol,,,,,,,228.32182864817702,1192.533038854599
461627,258,150.07554447172132,764,12,2,False,0,pistol,,,,,,,914.8213895517688,1193.3684680461884
462895,259,497.9700000000093,1268,20,3,True,49,machinegun,,,,,,,298.6435633206605,1197.6145100593567
464419,260,542.37108271908,1524,24,3,False,0,pistol,,,,,,,894.8954664842563,1199.3176937103271
464961,261,78.58068246379679,542,8,1,False,0,pistol,,,,,,,155.2267034589147,1202.8095490932465
466304,262,307.1363132243683,1343,20,3,False,0,pistol,,,,,,,909.2382801573013,1204.2868361473083
467960,263,360.22319303671406,1656,24,3,False,0,pistol,,,,,,,329.4246914018225,1209.3139617443085
470879,264,1506.6719627678913,2919,55,6,True,31,machinegun,,,,,,,461.0230498470207,1215.6457333564758
471997,265,221.9994751314942,1118,17,1,False,0,pistol,,,,,,,271.5940707499715,1219.7623887062073
473083,266,250.58680405765068,1086,18,2,False,0,pistol,,,,,,,874.915201484374,1221.003888130188
473386,267,4.072688118329495,303,4,1,False,0,pistol,,,,,,,92.33615462396027,1224.2855083942413
475453,268,575.1680030787484,2067,36,4,True,95,pistol,,,,,,,389.42350117146515,1229.593565940857
476417,269,211.6400000000043,964,15,2,True,50,machinegun,,,,,,,891.3608441421588,1230.6752753257751
476790,270,10.615323766263693,373,4,1,False,0,pistol,,,,,,,881.7592131055884,1231.0985329151154
478010,271,442.35096556534955,1220,21,2,True,55,pistol,,,,,,,288.6825156323949,1235.3248314857483
479255,272,259.28277466810374,1245,18,2,False,0,pistol,,,,,,,274.0760494063541,1239.8675866127014
