timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,curriculum_stage,kill_streak,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
2636517,1789,99.51548953572268,459,6,1,False,0,pistol,4,2,,,,,,,859.1575069964383,4930.821138620377
2638902,1790,2034.692551365121,2385,42,5,True,61,machinegun,4,1,,,,,,,564.9946185690545,4935.0427503585815
2639886,1791,336.8250550342622,984,16,2,False,0,pistol,4,5,,,,,,,360.66486223332316,4937.771514177322
2642093,1792,1527.5792299712816,2207,40,5,False,0,pistol,4,2,,,,,,,552.3288563657688,4941.7677090168
2644275,1793,1483.2667129411855,2182,38,4,False,0,pistol,4,1,,,,,,,538.9673894262418,4945.8164920806885
2645648,1794,1420.8592643608406,1373,23,3,True,34,machinegun,4,1,,,,,,,896.3167258578993,4947.348605871201
2646708,1795,279.5300000000006,1060,17,2,False,0,pistol,4,1,,,,,,,390.574360903438,4950.062901973724
2648208,1796,443.7249999999971,1500,22,3,False,0,pistol,4,1,,,,,,,455.5363310775626,4953.356095314026
2649171,1797,270.5346719862226,963,15,2,False,0,pistol,4,1,,,,,,,898.8054287284679,4954.427785873413
2650435,1798,320.67437302928454,1264,19,2,False,0,pistol,4,2,,,,,,,430.9043533968219,4957.361383199692
2652668,1799,1900.7272544760465,2233,40,5,False,0,pistol,4,1,,,,,,,554.6214531326177,4961.388042211533
2654476,1800,771.8076578583425,1808,31,4,True,98,machinegun,4,1,,,,,,,513.1738340884239,4964.911616802216
2656556,1801,1753.4682595325883,2080,36,4,False,0,pistol,4,2,,,,,,,540.2199766565141,4968.762212514877
2657667,1802,1197.934326544259,1111,17,2,False,0,pistol,4,1,,,,,,,903.0143184030857,4969.992929697037
2658614,1803,334.6110972390801,947,15,2,False,0,pistol,4,3,,,,,,,368.99830653067505,4972.559644937515
2660190,1804,449.9936997896073,1576,24,2,False,0,pistol,4,3,,,,,,,907.0352001481943,4974.297496080399
2663432,1805,1337.0584551053273,3242,55,6,False,0,pistol,4,2,,,,,,,487.47525437976145,4980.948494672775
2665761,1806,686.1900000000154,2329,38,4,False,0,pistol,4,1,,,,,,,563.9649892030972,4985.078587055206
2666927,1807,328.3385131194538,1166,19,2,False,0,pistol,4,2,,,,,,,399.7063322680891,4987.996160030365
2668657,1808,590.6251322353728,1730,27,2,False,0,pistol,4,1,,,,,,,501.3101729374776,4991.447507143021
2670783,1809,2381.0942982772344,2126,37,4,False,0,pistol,4,3,,,,,,,539.0952748901612,4995.391560792923
2673587,1810,1938.1229836892633,2804,49,5,False,0,pistol,4,5,,,,,,,602.8755968740027,5000.042973279953
2675421,1811,643.5228832970062,1834,31,4,False,0,pistol,4,2,,,,,,,511.25211639476686,5003.630601406097
2677069,1812,1300.1950000000013,1648,27,3,False,0,pistol,4,1,,,,,,,481.4171525902572,5007.054225683212
2678410,1813,1242.1635881954385,1341,21,3,False,0,pistol,4,1,,,,,,,874.386042063345,5008.588272571564
2679085,1814,384.1874192476798,675,12,2,True,48,machinegun,4,3,,,,,,,290.2284385725357,5010.9143924713135
2680388,1815,948.1499999999958,1303,18,1,True,4,machinegun,4,1,,,,,,,883.9873001125611,5012.388841629028
2682334,1816,1398.5400000000122,1946,32,4,False,0,pistol,4,2,,,,,,,532.140594482989,5016.046028137207
2683578,1817,1194.831036009306,1244,20,3,True,8,machinegun,4,7,,,,,,,427.09923455171605,5018.959096193314
2684801,1818,431.3072356886446,1223,19,2,True,49,machinegun,4,2,,,,,,,906.2108657669864,5020.309064388275
2686530,1819,542.041448400844,1729,25,3,False,0,pistol,4,1,,,,,,,483.11505069977204,5023.888355731964
2688553,1820,786.6948407506712,2023,34,4,False,0,pistol,4,1,,,,,,,534.8376933293076,5027.671156406403
2690243,1821,506.7699999999937,1690,27,3,False,0,pistol,4,1,,,,,,,492.08428637239984,5031.105827331543
2693327,1822,2554.144643890921,3084,62,6,True,26,machinegun,4,4,,,,,,,485.5547001371916,5037.457730054855
2696069,1823,2352.509512742127,2742,47,5,True,21,machinegun,4,2,,,,,,,602.4674955776652,5042.009400129318
2697734,1824,717.7287265896304,1665,29,3,True,50,machinegun,4,5,,,,,,,495.2409297048134,5045.371793746948
2700626,1825,2391.6748118584264,2892,56,6,False,0,pistol,4,22,,,,,,,604.12667153092,5050.159251451492
2702557,1826,841.9158527290613,1931,32,4,False,0,pistol,4,4,,,,,,,523.4528406160885,5053.848581790924
2703674,1827,468.9099999999993,1117,17,2,True,45,machinegun,4,1,,,,,,,391.8086610847134,5056.699772596359
2704526,1828,332.1900000000012,852,13,2,False,0,pistol,4,4,,,,,,,898.133386950031,5057.648833990097
2705011,1829,73.45500000000055,485,7,1,False,0,pistol,4,2,,,,,,,892.7991208227891,5058.192423582077
2705985,1830,288.3112672847966,974,15,2,False,0,pistol,4,1,,,,,,,372.39683293531414,5060.808320522308
2708010,1831,2034.1135366395238,2025,31,4,False,0,pistol,4,1,,,,,,,521.3288153570275,5064.693046331406
2708898,1832,307.4225348627114,888,14,2,False,0,pistol,4,1,,,,,,,879.6300687683712,5065.702994823456
2709587,1833,202.68022108572939,689,10,2,False,0,pistol,4,4,,,,,,,298.0803987394266,5068.014830350876
2710830,1834,368.9049999999996,1243,17,2,False,0,pistol,4,1,,,,,,,873.6437705339437,5069.437981367111
2713099,1835,2240.3758046555236,2269,39,4,False,0,pistol,4,4,,,,,,,555.0154365355154,5073.526397228241
2717317,1836,5030.220306516525,4218,85,9,True,51,machinegun,4,8,,,,,,,545.5168906787076,5081.258914709091
2719098,1837,804.0599999999883,1781,31,4,False,0,pistol,4,4,,,,,,,504.7900929428571,5084.787433624268
2721891,1838,2589.9677523029322,2793,48,4,True,10,machinegun,4,2,,,,,,,453.47990541355864,5090.946852445602
2724099,1839,2670.346742345961,2208,39,4,True,49,pistol,4,5,,,,,,,553.0628612501877,5094.939610958099
2725227,1840,379.0541276545737,1128,17,2,False,0,pistol,4,1,,,,,,,885.9088425825713,5096.213243722916
2726492,1841,393.20966544961055,1265,19,2,False,0,pistol,4,1,,,,,,,446.72287206947794,5099.045310497284
2727859,1842,467.2249473884086,1367,21,3,False,0,pistol,4,3,,,,,,,883.6276930384278,5100.592751026154
2729239,1843,594.0849999999984,1380,21,2,True,41,machinegun,4,4,,,,,,,454.7652656965661,5103.627607345581
2731045,1844,591.2644562093301,1806,28,3,False,0,pistol,4,2,,,,,,,506.2535241163569,5107.195383071899
2732899,1845,565.2516174615192,1854,31,4,False,0,pistol,4,5,,,,,,,519.7097745601083,5110.763069629669
2734398,1846,666.8260520096693,1499,26,3,False,0,pistol,4,5,,,,,,,465.71398129695837,5113.98215007782
2736465,1847,1981.0921095567019,2067,36,4,True,3,pistol,4,1,,,,,,,536.1428989388922,5117.83781504631
2737624,1848,1060.3849999999977,1159,18,2,True,48,pistol,4,2,,,,,,,917.073651913344,5119.101984739304
2738921,1849,482.8249547879962,1297,21,3,False,0,pistol,4,4,,,,,,,432.34611517229433,5122.102211713791
2740550,1850,581.3665868084677,1629,27,3,False,0,pistol,4,1,,,,,,,470.32848864944106,5125.566087245941
2741642,1851,859.8070893760109,1092,16,2,False,0,pistol,4,1,,,,,,,901.7179745690086,5126.777428150177
2742692,1852,293.31124715094455,1050,15,2,False,0,pistol,4,1,,,,,,,391.5784329782291,5129.459271907806
2744060,1853,601.0602526281061,1368,22,3,False,0,pistol,4,4,,,,,,,879.0612745221955,5131.015779495239
2747146,1854,3592.238507727007,3086,57,4,False,0,pistol,4,1,,,,,,,468.1288118041923,5137.608335733414
2749537,1855,1606.3518075966542,2391,45,5,False,0,pistol,4,2,,,,,,,576.634856834596,5141.755262851715
2750927,1856,447.7795772740858,1390,21,3,False,0,pistol,4,3,,,,,,,444.5020759020386,5144.882684707642
2752469,1857,520.1749999999971,1542,26,3,False,0,pistol,4,2,,,,,,,899.6747274490359,5146.596897363663
2754088,1858,1157.061176921099,1619,27,3,True,1,pistol,4,1,,,,,,,481.25574062991933,5149.96133518219
2755713,1859,441.89716794036843,1625,23,3,False,0,pistol,4,2,,,,,,,482.36963357781104,5153.330540895462
2758451,1860,2659.2156836367326,2738,49,5,False,0,pistol,4,1,,,,,,,597.6372185254145,5157.912305593491
2760212,1861,656.7007764056846,1761,29,3,False,0,pistol,4,3,,,,,,,508.4552912419655,5161.376046419144
2761500,1862,483.46500000000117,1288,19,2,False,0,pistol,4,2,,,,,,,441.676384408456,5164.292640686035
2763235,1863,597.1084955979868,1735,28,2,False,0,pistol,4,2,,,,,,,490.1370314003239,5167.832812547684
2764586,1864,394.6879567344198,1351,21,3,False,0,pistol,4,1,,,,,,,922.7447899932957,5169.297312736511
2766415,1865,2279.936028383294,1829,32,4,True,34,machinegun,4,1,,,,,,,502.4064019800284,5172.938152074814
2767323,1866,349.1803177664711,908,15,2,False,0,pistol,4,1,,,,,,,354.82752335957065,5175.497425556183
2768754,1867,489.65499999999827,1431,23,2,False,0,pistol,4,5,,,,,,,913.3838592907287,5177.06458568573
2769879,1868,368.5904644158108,1125,18,2,False,0,pistol,4,4,,,,,,,415.67649027709496,5179.771436214447
2770395,1869,79.34209103214165,516,7,1,False,0,pistol,4,1,,,,,,,855.3914046687516,5180.375036478043
2773168,1870,2582.8807744887554,2773,52,6,False,0,pistol,4,1,,,,,,,448.1774348453683,5186.562543869019
2774453,1871,1145.5547573883473,1285,21,3,False,0,pistol,4,1,,,,,,,910.6602289254992,5187.973855257034
2775102,1872,129.72810081414642,649,9,1,False,0,pistol,4,2,,,,,,,290.5007197143682,5190.208241701126
2776186,1873,1430.9060526424184,1084,19,2,True,24,machinegun,4,3,,,,,,,868.8635231103863,5191.456115245819
2777396,1874,334.06636476655405,1210,19,2,False,0,pistol,4,2,,,,,,,404.55014302436854,5194.447443962097
2778597,1875,312.750687245291,1201,17,2,False,0,pistol,4,1,,,,,,,860.7658208911103,5195.84304189682
2779447,1876,256.6571513773557,850,12,2,False,0,pistol,4,1,,,,,,,339.7736950410684,5198.344980239868
2780867,1877,425.93179988092356,1420,22,3,False,0,pistol,4,1,,,,,,,911.249706624039,5199.903689622879
2781915,1878,221.07086281978187,1048,16,2,False,0,pistol,4,1,,,,,,,389.15785501819437,5202.596971988678
2783987,1879,743.3930407260275,2072,34,4,False,0,pistol,4,1,,,,,,,550.0145872313752,5206.3645350933075
2785304,1880,395.01860639863435,1317,21,3,False,0,pistol,4,3,,,,,,,450.2745851675323,5209.289839982986
2787283,1881,784.554542770398,1979,36,4,True,50,pistol,4,1,,,,,,,891.0802648036329,5211.51105093956
2790669,1882,2752.258502819827,3386,62,7,True,11,pistol,4,9,,,,,,,492.84905883196836,5218.381630182266
2791848,1883,409.0165571088105,1179,18,2,False,0,pistol,4,1,,,,,,,407.65417337182447,5221.274099111557
2793277,1884,530.3248797941696,1429,24,3,False,0,pistol,4,1,,,,,,,908.9351868533289,5222.846635580063
2795094,1885,737.391807432413,1817,30,4,False,0,pistol,4,3,,,,,,,498.6801107650132,5226.490645647049
2797140,1886,954.1967897936523,2046,36,4,False,0,pistol,4,3,,,,,,,536.2943688174383,5230.306094169617
2799104,1887,687.9467703790184,1964,33,4,False,0,pistol,4,1,,,,,,,518.5915464725934,5234.093717813492
2802286,1888,4205.443154996778,3182,63,7,False,0,pistol,4,2,,,,,,,479.220438972809,5240.734072446823
2805223,1889,2814.5237040766756,2937,57,6,False,0,pistol,4,1,,,,,,,602.1989500662588,5245.611605167389
2808135,1890,1573.5435161019452,2912,48,5,False,0,pistol,4,6,,,,,,,467.91669254537624,5251.835287094116
2810563,1891,1718.228408132097,2428,46,5,False,0,pistol,4,2,,,,,,,569.6331635116217,5256.098102092743
2812123,1892,704.4690705762132,1560,26,3,False,0,pistol,4,1,,,,,,,479.5979275984694,5259.351211309433
2814903,1893,1029.979999999991,2780,44,5,True,40,pistol,4,1,,,,,,,592.9970541788206,5264.039618968964
2816441,1894,513.092400192917,1538,26,3,False,0,pistol,4,1,,,,,,,476.1128410332533,5267.270288705826
2819786,1895,4322.191241442585,3345,71,8,True,50,machinegun,4,14,,,,,,,639.4562440950915,5272.501627445221
2821997,1896,3488.038620364302,2211,38,4,False,0,pistol,4,3,,,,,,,556.6908840487421,5276.473672866821
2824001,1897,1699.0110872532796,2004,36,4,False,0,pistol,4,4,,,,,,,539.7726262090144,5280.1867253780365
2825462,1898,642.4063676645497,1461,23,3,False,0,pistol,4,1,,,,,,,454.1505347751121,5283.404091596603
2826436,1899,349.74525643335573,974,16,1,True,50,machinegun,4,1,,,,,,,369.9581122777581,5286.037093639374
2829002,1900,2950.396842130344,2566,47,5,True,39,machinegun,4,4,,,,,,,570.8273951306112,5290.53265786171
2830150,1901,319.7,1148,17,2,False,0,pistol,4,3,,,,,,,895.9061407401412,5291.814491271973
2831603,1902,563.9499999999982,1453,24,3,True,50,machinegun,4,1,,,,,,,459.9160537042331,5294.974181175232
2834399,1903,1010.7783634605254,2796,49,5,False,0,pistol,4,1,,,,,,,606.6566053102707,5299.58345246315
2836405,1904,735.1146484630929,2006,34,4,False,0,pistol,4,1,,,,,,,543.3366769606787,5303.275846481323
2837229,1905,180.13729840696692,824,11,2,False,0,pistol,4,1,,,,,,,315.42455155832357,5305.888662576675
2838376,1906,389.8550000000017,1147,16,2,False,0,pistol,4,1,,,,,,,903.6931828726706,5307.158281326294
2839385,1907,260.9836825620498,1009,15,2,False,0,pistol,4,1,,,,,,,377.6483115395554,5309.830518722534
2839687,1908,19.34841408221694,302,4,1,False,0,pistol,4,4,,,,,,,882.7596788367764,5310.1729238033295
2841060,1909,433.2399999999981,1373,21,3,False,0,pistol,4,1,,,,,,,439.19993087236196,5313.299432516098
2842254,1910,305.16000000000037,1194,17,2,False,0,pistol,4,1,,,,,,,862.8640296240854,5314.683582305908
2843203,1911,358.8147961957634,949,14,1,False,0,pistol,4,1,,,,,,,372.8416896859542,5317.229279279709
2845466,1912,978.1534547813047,2263,36,4,False,0,pistol,4,1,,,,,,,563.7631611567904,5321.243762969971
2846125,1913,116.12000000000005,659,9,1,False,0,pistol,4,2,,,,,,,893.4282523524017,5321.9817707538605
2846953,1914,224.48489834722747,828,13,2,False,0,pistol,4,3,,,,,,,338.95783830379156,5324.424904346466
2848794,1915,1891.4400000000132,1841,33,4,False,0,pistol,4,3,,,,,,,512.7191986729098,5328.016053676605
2850210,1916,551.1295984232966,1416,22,3,False,0,pistol,4,3,,,,,,,867.1359223400196,5329.649286031723
2854387,1917,5358.372188908228,4177,88,9,True,52,machinegun,4,1,,,,,,,543.206091733812,5337.339143276215
2857058,1918,2762.8481179807686,2671,50,6,False,0,pistol,4,12,,,,,,,444.8389125221576,5343.343875169754
2859901,1919,3380.553760376043,2843,51,6,False,0,pistol,4,1,,,,,,,595.7616962462297,5348.1162877082825
2861839,1920,1409.3790766839659,1938,35,4,False,0,pistol,4,2,,,,,,,516.694779626265,5351.867411136627
2862947,1921,400.8507460814998,1108,18,2,False,0,pistol,4,3,,,,,,,893.9118961949457,5353.107295513153
2864348,1922,483.45322894529284,1401,23,3,False,0,pistol,4,2,,,,,,,445.84951366588393,5356.250034093857
2866971,1923,2567.6790898416252,2623,48,5,False,0,pistol,4,6,,,,,,,584.210657528158,5360.740221738815
2868130,1924,404.2359275738101,1159,19,2,False,0,pistol,4,2,,,,,,,413.1326051414001,5363.545980453491
2869999,1925,693.250572336216,1869,33,3,False,0,pistol,4,8,,,,,,,506.3666768058587,5367.237367153168
2871153,1926,1167.7070695855773,1154,21,3,False,0,pistol,4,2,,,,,,,896.374984235466,5368.525251865387
2872710,1927,1236.5400000000093,1557,24,2,False,0,pistol,4,2,,,,,,,469.0558457128623,5371.84504532814
2874482,1928,604.8600697368178,1772,31,4,False,0,pistol,4,1,,,,,,,495.2899541122664,5375.4231061935425
2876738,1929,856.2906553031236,2256,40,5,False,0,pistol,4,1,,,,,,,561.9423067763746,5379.438091278076
2878067,1930,474.4906385398251,1329,22,3,False,0,pistol,4,3,,,,,,,439.7593947948647,5382.46062374115
2879283,1931,321.21660640901894,1216,19,2,False,0,pistol,4,2,,,,,,,905.4735717098365,5383.803993940353
2882063,1932,1909.0609865192857,2780,50,6,False,0,pistol,4,1,,,,,,,455.78924947544914,5389.903692007065
2883659,1933,468.11999999999836,1596,26,3,False,0,pistol,4,2,,,,,,,478.990051852296,5393.236066102982
2887209,1934,2763.1981783554625,3550,70,8,False,0,pistol,4,2,,,,,,,651.7038610240385,5398.6836721897125
2889126,1935,775.5218977644333,1917,32,4,False,0,pistol,4,2,,,,,,,524.7946581708972,5402.336864948273
2891219,1936,813.2082917513964,2093,39,4,False,0,pistol,4,1,,,,,,,538.6279394999075,5406.223011255264
2894125,1937,2199.0639220388603,2906,56,6,False,0,pistol,4,1,,,,,,,460.9089893390395,5412.528358221054
2895915,1938,1653.940891631241,1790,30,3,False,0,pistol,4,2,,,,,,,509.40235259378596,5416.042770385742
2898497,1939,2891.3566807097664,2582,47,5,False,0,pistol,4,1,,,,,,,581.9302538695698,5420.480069160461
2900161,1940,2251.594638463542,1664,31,4,False,0,pistol,4,1,,,,,,,496.82466556998696,5423.829690694809
2901303,1941,394.82499999999897,1142,19,2,False,0,pistol,4,4,,,,,,,864.4779617365378,5425.151064634323
2903345,1942,863.9117628423243,2042,36,3,False,0,pistol,4,2,,,,,,,532.6787334977084,5428.984824895859
2904977,1943,592.4217558218328,1632,27,2,False,0,pistol,4,4,,,,,,,480.18285870779954,5432.383872509003
2908556,1944,2947.1963237102277,3579,64,7,False,0,pistol,4,1,,,,,,,501.09476107875906,5439.526693344116
2910261,1945,752.1408532351082,1705,29,3,False,0,pistol,4,9,,,,,,,499.97307063864145,5442.9371790885925
2911480,1946,1191.6413290535106,1219,20,3,False,0,pistol,4,1,,,,,,,919.1928235867936,5444.263663291931
2913735,1947,1403.8451523452688,2255,39,4,True,15,machinegun,4,6,,,,,,,556.4606484124923,5448.316301345825
2914889,1948,450.1125288554355,1154,19,2,False,0,pistol,4,1,,,,,,,416.67084029617365,5451.086256980896
2915897,1949,253.60047372658428,1008,15,2,False,0,pistol,4,2,,,,,,,915.9638767107737,5452.187109231949
2918319,1950,1738.4685206630115,2422,44,5,False,0,pistol,4,5,,,,,,,557.1236169398063,5456.534753084183
2920418,1951,1782.2357237894414,2099,35,4,False,0,pistol,4,1,,,,,,,544.8781442374433,5460.387335777283
2921218,1952,284.7956460190488,800,13,2,False,0,pistol,4,4,,,,,,,331.6964750412836,5462.799648523331
2922307,1953,250.99428044957273,1089,15,2,False,0,pistol,4,1,,,,,,,909.8119275950502,5463.997003555298
2922904,1954,93.45917573908372,597,8,1,False,0,pistol,4,1,,,,,,,256.10088249477496,5466.328410148621
2923494,1955,214.23236316447955,590,9,1,False,0,pistol,4,1,,,,,,,863.6110133954247,5467.012051105499
2926672,1956,3281.943180427762,3178,60,7,True,50,machinegun,4,2,,,,,,,482.65735990025814,5473.5968635082245
2929064,1957,1045.614201735508,2392,43,5,False,0,pistol,4,3,,,,,,,567.5225987721032,5477.812128067017
2931753,1958,2759.8559083371174,2689,47,5,False,0,pistol,4,1,,,,,,,598.4398493978557,5482.305833339691
2933837,1959,1626.7241380905361,2084,36,4,True,47,pistol,4,1,,,,,,,524.8219194203027,5486.277044773102
2935393,1960,471.9001036220836,1556,23,3,False,0,pistol,4,1,,,,,,,488.38638273072314,5489.463468551636
2937171,1961,1601.9052773629674,1778,30,4,False,0,pistol,4,2,,,,,,,494.95449932720453,5493.055976629257
2938050,1962,200.19647998775793,879,11,2,False,0,pistol,4,1,,,,,,,883.8755034561063,5494.050767421722
2938981,1963,273.21599380320265,931,14,2,False,0,pistol,4,1,,,,,,,365.5306483299302,5496.5981431007385
2939973,1964,386.6757564047296,992,16,2,False,0,pistol,4,1,,,,,,,890.0098071679087,5497.713027715683
2942088,1965,914.3308618289852,2115,35,4,False,0,pistol,4,2,,,,,,,545.5088420435751,5501.590527057648
2943078,1966,254.22721618974552,990,15,2,False,0,pistol,4,1,,,,,,,372.37519027417596,5504.249401807785
2943495,1967,36.18000000000046,417,5,1,False,0,pistol,4,1,,,,,,,876.1042654503233,5504.725856304169
2946163,1968,2572.4200000000083,2668,49,5,False,0,pistol,4,1,,,,,,,585.23356054988,5509.285032510757
2948444,1969,1686.4438613207592,2281,40,5,False,0,pistol,4,2,,,,,,,554.0437759798303,5513.402338981628
2950262,1970,620.4871443122404,1818,31,4,False,0,pistol,4,5,,,,,,,499.48550857259943,5517.042498826981
2950917,1971,117.11013658201225,655,9,1,False,0,pistol,4,1,,,,,,,907.4160103105655,5517.764653205872
2953648,1972,3430.769231633903,2731,52,5,False,0,pistol,4,3,,,,,,,441.75315247231714,5523.947230100632
2954123,1973,84.89500000000042,475,7,1,False,0,pistol,4,1,,,,,,,896.8784508624202,5524.477203607559
2955533,1974,710.9433363602094,1410,22,3,False,0,pistol,4,1,,,,,,,442.05033510493257,5527.667203903198
2956837,1975,408.7776020769529,1304,20,2,False,0,pistol,4,2,,,,,,,899.7269115838737,5529.116983175278
2957839,1976,268.19364814571486,1002,14,2,False,0,pistol,4,3,,,,,,,379.8472806440685,5531.755236148834
2958626,1977,262.0934961660964,787,12,1,False,0,pistol,4,4,,,,,,,888.7117712434631,5532.641147136688
2960596,1978,739.6087692528981,1970,35,4,False,0,pistol,4,5,,,,,,,548.1951523469988,5536.235184669495
2962588,1979,1552.5550000000105,1992,33,4,False,0,pistol,4,1,,,,,,,546.9697037027483,5539.87745308876
2963752,1980,402.368897136556,1164,18,2,False,0,pistol,4,1,,,,,,,417.4604814549078,5542.666263818741
2964103,1981,207.975543448538,351,5,1,True,94,machinegun,4,2,,,,,,,893.258458708204,5543.059560060501
2965106,1982,367.6473397772635,1003,16,2,False,0,pistol,4,5,,,,,,,898.2892141968102,5544.176429271698
2966528,1983,480.0111838270876,1422,22,2,False,0,pistol,4,1,,,,,,,443.60090958895796,5547.382359981537
2968243,1984,1494.621698614193,1715,30,3,False,0,pistol,4,2,,,,,,,502.86190456682914,5550.7932641506195
2969337,1985,427.27559561381196,1094,18,2,False,0,pistol,4,3,,,,,,,900.9423136543979,5552.007894277573
2970724,1986,455.30343538860814,1387,23,3,False,0,pistol,4,1,,,,,,,431.14242916071925,5555.225224018097
2971500,1987,232.84103713092927,776,12,2,False,0,pistol,4,1,,,,,,,909.8283492053909,5556.078592538834
2973340,1988,522.6708723272179,1840,27,2,False,0,pistol,4,1,,,,,,,510.59364938874137,5559.682630300522
2975575,1989,825.5731856059925,2235,40,4,False,0,pistol,4,3,,,,,,,557.6054893356109,5563.691254854202
2978371,1990,1136.461931192238,2796,51,6,False,0,pistol,4,5,,,,,,,457.10158698283675,5569.808434247971
2980719,1991,1869.4562813765428,2348,43,5,False,0,pistol,4,6,,,,,,,571.4503936087686,5573.917558193207
2982264,1992,1269.1998160258697,1545,28,3,False,0,pistol,4,1,,,,,,,482.1932329836796,5577.1219935417175
2983580,1993,455.9120986472232,1316,22,3,False,0,pistol,4,1,,,,,,,904.7748881346508,5578.57693696022
2984455,1994,222.16500000000107,875,14,2,False,0,pistol,4,1,,,,,,,353.6820063762709,5581.051308393478
2986038,1995,1353.3991147012061,1583,25,3,False,0,pistol,4,3,,,,,,,481.365856374612,5584.340293884277
2986943,1996,209.3357452409706,905,13,2,False,0,pistol,4,1,,,,,,,899.2221553121418,5585.347112417221
2988077,1997,340.1455077592705,1134,16,2,False,0,pistol,4,1,,,,,,,396.8136988029365,5588.205193996429
2989970,1998,1678.9893413863945,1893,30,4,False,0,pistol,4,2,,,,,,,902.2663396917678,5590.303535938263
2993383,1999,2604.1013955562985,3413,62,7,False,0,pistol,4,2,,,,,,,497.4794615035118,5597.164447069168
2995283,2000,1534.2576620582206,1900,33,4,False,0,pistol,4,9,,,,,,,524.8529420384665,5600.784988641739
2997407,2001,794.9028746087065,2124,35,4,True,50,machinegun,4,1,,,,,,,535.2593358536446,5604.753397941589
2999891,2002,3046.6788708350837,2484,46,3,False,0,pistol,4,3,,,,,,,590.8355516731034,5608.958054304123
3001558,2003,665.1985887395241,1667,28,3,False,0,pistol,4,1,,,,,,,496.60403783219726,5612.315162658691
3005579,2004,3759.7158861148364,4021,79,8,False,0,pistol,4,4,,,,,,,526.952247498544,5619.946210861206
3008038,2005,1694.9614866655825,2459,41,5,False,0,pistol,4,6,,,,,,,573.5783276258904,5624.23378944397
3009611,2006,667.0130417704494,1573,25,3,False,0,pistol,4,2,,,,,,,472.0608311957786,5627.56632065773
3010639,2007,260.01999999999975,1028,16,2,False,0,pistol,4,1,,,,,,,386.88786191232987,5630.2239944934845
3011900,2008,441.73908114733524,1261,20,3,False,0,pistol,4,2,,,,,,,889.4299349620156,5631.642080307007
3012459,2009,146.0250000000005,559,9,1,True,50,machinegun,4,3,,,,,,,890.7167687328096,5632.270019292831
3013801,2010,719.1968954547455,1342,23,3,True,91,machinegun,4,3,,,,,,,447.33777723488447,5635.270352602005
3016116,2011,2003.2531278115773,2315,39,4,False,0,pistol,4,1,,,,,,,567.6388751344733,5639.348991394043
3018724,2012,2152.1400979900354,2608,47,5,False,0,pistol,4,1,,,,,,,587.022167727721,5643.792122840881
3020875,2013,2444.8945489578973,2151,38,4,False,0,pistol,4,1,,,,,,,388.6630656034475,5649.326811313629
3023141,2014,1548.3908674096547,2266,37,4,False,0,pistol,4,2,,,,,,,545.7739974956269,5653.4791622161865
3025623,2015,2930.573826371668,2482,44,5,False,0,pistol,4,3,,,,,,,575.6501975326187,5657.79122543335
3026735,2016,346.14435607501684,1112,16,1,False,0,pistol,4,1,,,,,,,910.0764067008305,5659.013520956039
3028027,2017,1207.9599999999934,1292,22,3,False,0,pistol,4,2,,,,,,,435.09569729000606,5661.983337163925
3028723,2018,123.93177194355536,696,10,1,False,0,pistol,4,1,,,,,,,902.5167593637445,5662.754881620407
3029269,2019,201.94130270750082,546,8,1,False,0,pistol,4,5,,,,,,,246.2315933256872,5664.972705125809
3030061,2020,196.27500000000043,792,11,2,False,0,pistol,4,2,,,,,,,888.7064602187543,5665.864334344864
3031180,2021,381.53833252515824,1119,18,2,False,0,pistol,4,5,,,,,,,402.54108548088186,5668.644653081894
3031915,2022,173.99132663960617,735,11,1,False,0,pistol,4,2,,,,,,,898.8292179450174,5669.462793111801
3033194,2023,485.60764335005297,1279,20,3,False,0,pistol,4,1,,,,,,,429.89716923372816,5672.438281536102
3035267,2024,2383.0637869898706,2073,35,4,True,60,machinegun,4,1,,,,,,,544.3044481785366,5676.247163057327
3038117,2025,2819.5918161252,2850,54,6,False,0,pistol,4,2,,,,,,,611.0956360354915,5680.9112713336945
3038559,2026,69.96513092647771,442,6,1,False,0,pistol,4,1,,,,,,,829.6821131294561,5681.4444217681885
3039030,2027,73.13040614818439,471,7,1,False,0,pistol,4,1,,,,,,,795.6455885853339,5682.0367658138275
3041530,2028,2057.310835634638,2500,45,5,False,0,pistol,4,2,,,,,,,437.4414205765957,5687.75208067894
3041978,2029,53.82253547042061,448,6,1,False,0,pistol,4,1,,,,,,,899.5916714980378,5688.2504799366
3042760,2030,292.0508350883458,782,13,2,False,0,pistol,4,3,,,,,,,889.3398191139643,5689.130127668381
3045155,2031,2544.489401600577,2395,39,4,False,0,pistol,4,1,,,,,,,580.1559590750801,5693.258686065674
3046949,2032,1619.5271609289462,1794,29,3,False,0,pistol,4,3,,,,,,,524.397249426964,5696.680166006088
3048990,2033,1714.589203928879,2041,35,4,True,50,pistol,4,5,,,,,,,532.4475433797452,5700.513784646988
3050807,2034,1707.5950000000128,1817,29,3,False,0,pistol,4,1,,,,,,,509.0313811998674,5704.083646059036
3053766,2035,3652.194076395136,2959,58,6,False,0,pistol,4,17,,,,,,,460.97574988001986,5710.503150701523
