timestep,episode,episode_reward,episode_length,zombies_killed,wave,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
326762,333,75.40999999999812,1404,22,4,,,,,,,302.16759353654754,860.4139602184296
328956,334,156.92000000000883,2194,33,3,,,,,,,398.9339241164394,865.9138069152832
330401,335,69.98999999999941,1445,23,4,,,,,,,309.71563894581476,870.5795474052429
331823,336,73.5699999999986,1422,22,4,,,,,,,298.1745372065742,875.3487651348114
332884,337,49.57999999999926,1061,17,2,,,,,,,828.731374964105,876.6292169094086
334109,338,56.50999999999905,1225,19,2,,,,,,,265.7052364388786,881.2397305965424
334884,339,8.069999999999503,775,11,2,,,,,,,847.745390465078,882.154182434082
336575,340,122.42000000000516,1691,26,3,,,,,,,209.27459714916,890.2346165180206
337940,341,82.15999999999852,1365,20,6,,,,,,,212.09187199563758,896.6706912517548
339732,342,123.61000000000558,1792,29,2,,,,,,,436.85267968767346,900.7729737758636
340829,343,47.22999999999883,1097,17,2,,,,,,,149.97576991573374,908.0877447128296
342333,344,81.85999999999835,1504,26,5,,,,,,,238.7140168763208,914.388382434845
344403,345,148.40000000000768,2070,35,5,,,,,,,335.53829003652686,920.5577492713928
347888,346,295.8500000000275,3485,63,5,,,,,,,402.64686550594524,929.2132062911987
350480,347,209.0700000000117,2592,48,5,,,,,,,261.7576877643397,939.1233661174774
353616,348,273.78000000002254,3136,58,5,,,,,,,404.09189132827464,946.8841972351074
356322,349,227.30000000001658,2706,51,7,,,,,,,371.1668332424966,954.1749272346497
358394,350,158.5200000000071,2072,36,5,,,,,,,353.7885969119271,960.0317749977112
360743,351,178.91000000001026,2349,41,6,,,,,,,244.64523895521768,969.6335923671722
362602,352,110.76000000000361,1859,33,4,,,,,,,335.07369556639503,975.181797504425
364103,353,92.08000000000197,1501,24,3,,,,,,,738.3826181457287,977.2148106098175
365925,354,126.62000000000488,1822,31,5,,,,,,,316.86917105653464,982.9649715423584
367933,355,121.96000000000423,2008,34,4,,,,,,,311.2139367944149,989.4172983169556
369216,356,68.15999999999926,1283,21,3,,,,,,,209.07735111934235,995.5539991855621
370162,357,32.17999999999933,946,16,1,,,,,,,764.0638000461001,996.7922983169556
371015,358,26.96999999999928,853,13,1,,,,,,,180.47510211856164,1001.5189037322998
372276,359,61.549999999998974,1261,18,3,,,,,,,828.7129113800289,1003.0407359600067
373569,360,69.41999999999899,1293,21,3,,,,,,,273.8128921658171,1007.7630898952484
374887,361,72.34999999999897,1318,22,3,,,,,,,277.7128276459088,1012.5091781616211
376949,362,153.21000000000797,2062,32,4,,,,,,,371.06419735448,1018.0663664340973
377746,363,15.909999999999854,797,13,2,,,,,,,816.9195902963589,1019.0421657562256
378637,364,25.829999999999437,891,11,3,,,,,,,833.2218240192635,1020.1116836071014
379439,365,11.239999999999675,802,12,2,,,,,,,187.4369093652096,1024.3905930519104
380624,366,47.52999999999884,1185,19,2,,,,,,,834.8473330910102,1025.810213804245
381826,367,59.569999999998934,1202,17,2,,,,,,,252.7505302240359,1030.5660543441772
382950,368,40.81999999999901,1124,18,3,,,,,,,752.8039254917923,1032.0592863559723
383964,369,39.35999999999963,1014,15,3,,,,,,,195.73991086866235,1037.239825963974
385765,370,129.840000000003,1801,30,5,,,,,,,266.62120249352404,1043.9949235916138
386583,371,3.1499999999998565,818,13,3,,,,,,,722.0182921478364,1045.1280484199524
388593,372,147.24000000000729,2010,35,4,,,,,,,261.72765282987797,1052.8079810142517
390893,373,168.34000000000938,2300,41,5,,,,,,,346.6848538859189,1059.4424500465393
392233,374,69.43999999999917,1340,23,3,,,,,,,253.16427269397286,1064.7356429100037
393645,375,87.63000000000002,1412,20,5,,,,,,,224.67847623159304,1071.0204389095306
394803,376,44.189999999999046,1158,18,3,,,,,,,697.0997305324979,1072.6818273067474
395843,377,32.119999999999294,1040,15,2,,,,,,,208.9537544362977,1077.6592383384705
396830,378,16.489999999999647,987,17,2,,,,,,,722.8144425370122,1079.0249242782593
398627,379,98.83000000000419,1797,32,5,,,,,,,306.1896320202457,1084.8939912319183
399679,380,38.55999999999913,1052,18,4,,,,,,,215.61693474418087,1089.7731773853302
401389,381,104.40000000000244,1710,31,7,,,,,,,779.5253371335809,1091.967024564743
403034,382,76.79999999999833,1645,28,4,,,,,,,232.1971256021926,1099.051698923111
404537,383,91.76000000000184,1503,26,2,,,,,,,243.81898748756836,1105.2164866924286
406539,384,136.05000000000263,2002,32,3,,,,,,,287.08354007892285,1112.1903738975525
407731,385,62.739999999998716,1192,19,3,,,,,,,241.8566151608992,1117.1191153526306
409675,386,139.43000000000694,1944,32,4,,,,,,,320.51764806699254,1123.1845118999481
411251,387,110.0800000000024,1576,25,3,,,,,,,605.2850594042969,1125.7884314060211
412970,388,114.93000000000283,1719,30,8,,,,,,,234.8108064168604,1133.1093685626984
414595,389,85.28999999999871,1625,26,2,,,,,,,265.8112132865671,1139.2229692935944
415885,390,69.00999999999942,1290,21,4,,,,,,,231.54508184987955,1144.7944304943085
416917,391,46.60999999999916,1032,14,1,,,,,,,686.9363140152079,1146.2969772815704
418664,392,113.8600000000041,1747,29,3,,,,,,,276.28424380825834,1152.6203315258026
419549,393,30.71999999999968,885,12,2,,,,,,,683.2908401017363,1153.9156930446625
421042,394,86.63000000000223,1493,22,4,,,,,,,288.3764549156887,1159.0931706428528
422668,395,105.91000000000308,1626,27,2,,,,,,,309.1051602944575,1164.3537018299103
424181,396,83.45000000000118,1513,22,3,,,,,,,295.89270991213556,1169.4672272205353
427195,397,235.16000000002077,3014,56,5,,,,,,,381.63149693165934,1177.3650488853455
428537,398,75.06999999999874,1342,22,3,,,,,,,259.4363505766199,1182.538019657135
429305,399,13.059999999999697,768,11,3,,,,,,,861.1578358942141,1183.4300367832184
431748,400,178.07000000001008,2443,44,5,,,,,,,422.0447452041131,1189.219465970993
433359,401,104.12000000000288,1611,28,4,,,,,,,338.08015198293043,1193.9848563671112
435259,402,140.13000000000426,1900,33,4,,,,,,,345.4697907294777,1199.4848153591156
436636,403,48.4999999999984,1377,23,3,,,,,,,291.84373640404544,1204.20334815979
438247,404,89.37000000000137,1611,25,3,,,,,,,772.4650550246521,1206.289137840271
439725,405,94.95000000000192,1478,25,3,,,,,,,305.7199376584313,1211.1238570213318
441120,406,91.23000000000202,1395,23,4,,,,,,,310.90712146079403,1215.6109132766724
443233,407,183.5500000000094,2113,37,4,,,,,,,390.8038428096716,1221.0178775787354
444573,408,75.28000000000054,1340,23,4,,,,,,,300.14857771983594,1225.4824883937836
445686,409,50.049999999999024,1113,15,2,,,,,,,878.2517729142166,1226.7500171661377
447144,410,72.66999999999899,1458,25,6,,,,,,,317.6489457239218,1231.3401567935944
448098,411,33.39999999999932,954,14,2,,,,,,,907.2378112832284,1232.391978263855
449490,412,80.0999999999998,1392,20,9,,,,,,,279.4879382300124,1237.3726923465729
450540,413,27.949999999999157,1050,13,2,,,,,,,871.6145817871346,1238.5776100158691
451423,414,25.199999999999456,883,12,2,,,,,,,213.65016173877868,1242.710765838623
452177,415,11.189999999999827,754,11,2,,,,,,,839.6313900821443,1243.6089360713959
454101,416,133.63000000000676,1924,31,4,,,,,,,343.5907730221001,1249.2088012695312
455542,417,86.49000000000132,1441,24,4,,,,,,,318.24192399505137,1253.7369985580444
457687,418,162.57000000000903,2145,36,3,,,,,,,369.70485561991495,1259.5392079353333
459966,419,171.27000000000862,2279,41,6,,,,,,,408.6328288559496,1265.1165313720703
462839,420,241.33000000002016,2873,51,5,,,,,,,444.73445948232666,1271.5768311023712
464349,421,93.11000000000179,1510,26,3,,,,,,,314.96604866990555,1276.3711848258972
465944,422,102.37000000000288,1595,26,4,,,,,,,337.52625725337515,1281.0969438552856
467615,423,101.08000000000071,1671,25,2,,,,,,,318.6098933747183,1286.3417983055115
469163,424,87.07000000000164,1548,25,3,,,,,,,320.93800830067494,1291.1653683185577
470918,425,89.36999999999934,1755,27,1,,,,,,,714.3847695297427,1293.6222167015076
472798,426,117.37000000000394,1880,30,5,,,,,,,332.5046333872405,1299.2764146327972
474903,427,152.0700000000066,2105,35,5,,,,,,,368.08089449268385,1304.9954645633698
476420,428,93.89000000000246,1517,24,4,,,,,,,316.63583798460104,1309.7866938114166
477819,429,81.32999999999976,1399,22,5,,,,,,,301.74887713844566,1314.4232349395752
479267,430,91.85000000000244,1448,25,4,,,,,,,308.3181573583301,1319.11989235878
480355,431,37.10999999999894,1088,17,2,,,,,,,908.7308426654389,1320.3173642158508
482403,432,141.3300000000065,2048,35,5,,,,,,,389.85987140426414,1325.5707409381866
483492,433,47.59999999999879,1089,17,3,,,,,,,256.10219872592495,1329.8231501579285
483912,434,-24.600000000000065,420,7,1,,,,,,,879.8092156816718,1330.300773382187
485561,435,107.82999999999994,1649,26,4,,,,,,,341.0435384783036,1335.136218547821
486778,436,61.98999999999933,1217,16,2,,,,,,,875.920815369079,1336.525810956955
488181,437,86.67000000000161,1403,22,2,,,,,,,300.8942708373813,1341.188779592514
489299,438,55.37999999999877,1118,17,2,,,,,,,905.393101898316,1342.4238152503967
490778,439,89.90000000000138,1479,20,8,,,,,,,314.50600734489046,1347.126608133316
491641,440,18.0899999999995,863,11,5,,,,,,,217.32987992857989,1351.0978109836578
492808,441,41.0099999999992,1167,18,3,,,,,,,861.4067752404933,1352.452832698822
494013,442,60.4699999999988,1205,19,2,,,,,,,230.50359206944913,1357.6806511878967
495957,443,143.41000000000454,1944,31,5,,,,,,,269.3867481862535,1364.8972182273865
496583,444,-2.540000000000113,626,9,1,,,,,,,699.9544950215268,1365.7917568683624
497211,445,3.279999999999802,628,9,1,,,,,,,774.6173888033766,1366.6026966571808
498221,446,38.7799999999991,1010,16,3,,,,,,,180.155599261201,1372.2091250419617
498974,447,11.039999999999814,753,12,2,,,,,,,751.1755672684279,1373.211764574051
499961,448,36.20999999999901,987,14,3,,,,,,,228.77914350775362,1377.52610206604
501266,449,61.240000000000215,1305,18,3,,,,,,,850.8610045680272,1379.0600583553314
502873,450,103.12999999999828,1607,23,2,,,,,,,310.22334610403414,1384.2403473854065
504402,451,94.98000000000029,1529,20,3,,,,,,,299.7857362162219,1389.3408942222595
505733,452,63.689999999998754,1331,20,5,,,,,,,863.6701300405085,1390.8822457790375
506570,453,14.959999999999525,837,12,1,,,,,,,200.85230986603332,1395.0496582984924
507112,454,-11.270000000000167,542,9,1,,,,,,,787.0845758879883,1395.7384798526764
508538,455,84.45999999999879,1426,22,3,,,,,,,301.28067076569636,1400.471783399582
509492,456,32.919999999999554,954,12,2,,,,,,,892.1621584380541,1401.5412905216217
510606,457,39.69999999999888,1114,16,3,,,,,,,235.1645420872869,1406.2785589694977
511818,458,51.20999999999905,1212,18,2,,,,,,,845.5297414275599,1407.7122333049774
512742,459,29.58999999999959,924,12,3,,,,,,,228.66865109791473,1411.7531695365906
513492,460,5.989999999999689,750,13,2,,,,,,,863.6560188384442,1412.6217691898346
514437,461,26.99999999999985,945,13,1,,,,,,,229.3019280461601,1416.743180513382
514981,462,-11.400000000000093,544,7,1,,,,,,,836.4501629311701,1417.3937361240387
515700,463,2.5199999999998184,719,10,3,,,,,,,802.6087809105179,1418.289748430252
516919,464,56.70999999999891,1219,17,3,,,,,,,263.3956153419757,1422.917937040329
518323,465,71.6499999999989,1404,23,3,,,,,,,269.26946408095307,1428.13223528862
519036,466,7.229999999999755,713,11,2,,,,,,,795.0467017753465,1429.029214143753
520069,467,41.51999999999913,1033,13,2,,,,,,,856.2289018030995,1430.2358632087708
521025,468,32.979999999999826,956,14,2,,,,,,,200.3938466828291,1435.0066192150116
521818,469,20.64999999999965,793,10,2,,,,,,,879.7101927194294,1435.9082300662994
522401,470,-7.550000000000033,583,8,1,,,,,,,150.4398853342168,1439.7837462425232
523899,471,97.06000000000213,1498,23,5,,,,,,,705.946447070202,1441.9059052467346
524852,472,32.49999999999944,953,13,2,,,,,,,228.99937427477576,1446.0676846504211
526240,473,80.43999999999971,1388,24,5,,,,,,,684.8775340006868,1448.094568490982
526723,474,-18.13000000000001,483,7,1,,,,,,,116.89431400017149,1452.2266647815704
527622,475,21.789999999999786,899,13,2,,,,,,,744.080797747716,1453.4350578784943
529387,476,120.18000000000339,1765,25,2,,,,,,,332.14272683834,1458.7493607997894
530318,477,35.669999999999355,931,14,4,,,,,,,916.5359949958867,1459.7653470039368
531531,478,50.99999999999916,1213,18,2,,,,,,,272.55541169217,1464.2160151004791
533037,479,92.65000000000124,1506,25,5,,,,,,,317.4871996796892,1468.9597272872925
534455,480,82.89999999999867,1418,24,4,,,,,,,912.8740251011371,1470.5133023262024
536660,481,148.1700000000071,2205,36,4,,,,,,,258.5752077212339,1479.0410566329956
538202,482,86.1099999999997,1542,24,4,,,,,,,878.1664362497302,1480.797196149826
540038,483,122.67000000000387,1836,33,6,,,,,,,357.32339086335116,1485.9355680942535
542205,484,173.4200000000081,2167,38,5,,,,,,,397.1199726941855,1491.3925695419312
543989,485,116.53000000000118,1784,27,4,,,,,,,351.67365062976734,1496.4656929969788
546257,486,164.69000000000688,2268,39,5,,,,,,,411.4565605318586,1501.9781398773193
548419,487,158.37000000000842,2162,39,5,,,,,,,401.8351146172042,1507.3586568832397
549460,488,42.009999999999266,1041,16,2,,,,,,,250.23726731696817,1511.5189094543457
552031,489,197.11000000001133,2571,47,5,,,,,,,443.88614394531675,1517.311178445816
554879,490,242.0900000000166,2848,52,6,,,,,,,460.71749831483777,1523.493019104004
556846,491,137.32000000000653,1967,34,4,,,,,,,383.65188710392954,1528.620290517807
558468,492,90.17000000000309,1622,26,3,,,,,,,338.3590500845579,1533.414237499237
560478,493,161.84000000000609,2010,35,4,,,,,,,384.88761719415726,1538.636714220047
563587,494,280.2100000000231,3109,59,6,,,,,,,328.73783744047716,1548.0943155288696
566161,495,191.76000000001176,2574,42,6,,,,,,,440.2847236985759,1553.9407436847687
567631,496,72.64999999999984,1470,22,2,,,,,,,314.0495549863452,1558.6217303276062
569727,497,140.3800000000058,2096,35,5,,,,,,,369.60838836022526,1564.2928886413574
570735,498,48.889999999999205,1008,15,2,,,,,,,883.740066370516,1565.4336440563202
573082,499,177.37000000000944,2347,43,5,,,,,,,403.4335134557392,1571.2513506412506
574952,500,130.20000000000317,1870,29,2,,,,,,,354.1243897066217,1576.5321922302246
576293,501,78.99999999999986,1341,21,3,,,,,,,282.8611964608264,1581.2731692790985
577712,502,82.90000000000002,1419,23,3,,,,,,,291.28093280492436,1586.145203113556
578467,503,10.939999999999884,755,12,2,,,,,,,906.8108385488733,1586.9780735969543
579856,504,78.9699999999984,1389,24,3,,,,,,,302.7042438639644,1591.5668904781342
582008,505,136.15000000000632,2152,37,4,,,,,,,398.6041306413508,1596.9660668373108
584250,506,175.89000000000726,2242,37,3,,,,,,,410.2148018868879,1602.431705713272
585465,507,49.94999999999844,1215,20,3,,,,,,,890.6157648769052,1603.7961883544922
586488,508,54.74999999999903,1023,15,1,,,,,,,244.371762023872,1607.9826107025146
587891,509,66.48999999999852,1403,20,4,,,,,,,303.12271223710275,1612.611338376999
589202,510,71.35999999999893,1311,21,3,,,,,,,898.2140440856858,1614.0711026191711
590025,511,8.599999999999746,823,13,2,,,,,,,212.1924240828791,1617.9498562812805
591987,512,125.7400000000036,1962,33,3,,,,,,,382.9928113898183,1623.0728936195374
593588,513,81.55999999999963,1601,27,4,,,,,,,904.3681201341977,1624.8433973789215
596373,514,224.49000000001337,2785,46,3,,,,,,,302.5111848324049,1634.0498492717743
598013,515,105.3800000000028,1640,26,3,,,,,,,905.9589957804106,1635.8602447509766
599348,516,73.96999999999869,1335,22,4,,,,,,,296.54581332757124,1640.36226272583
600600,517,63.76999999999845,1252,21,5,,,,,,,275.82462317145536,1644.9015669822693
601481,518,24.599999999999334,881,14,1,,,,,,,895.6676841306403,1645.8854851722717
602934,519,76.2299999999983,1453,23,2,,,,,,,262.4637930747865,1651.4216923713684
604464,520,104.88000000000329,1530,25,3,,,,,,,295.6328496201814,1656.5972542762756
606151,521,126.12000000000296,1687,29,4,,,,,,,913.8488416274843,1658.4435291290283
608141,522,118.31000000000495,1990,36,5,,,,,,,380.8100771856864,1663.669400215149
610410,523,182.55000000000777,2269,37,4,,,,,,,263.19809736017464,1672.2905430793762
611533,524,44.849999999999,1123,16,1,,,,,,,894.4710954936745,1673.5462791919708
612570,525,46.50999999999913,1037,19,3,,,,,,,249.90427826791216,1677.6960825920105
613861,526,68.94999999999943,1291,21,3,,,,,,,873.479830028749,1679.1742548942566
616158,527,194.5800000000072,2297,42,6,,,,,,,416.0725298491145,1684.6951069831848
617699,528,105.33000000000224,1541,27,5,,,,,,,333.9145569378291,1689.3102469444275
619106,529,84.19000000000011,1407,21,7,,,,,,,306.89140306248345,1693.8951337337494
620142,530,46.49999999999902,1036,15,3,,,,,,,884.8827308636655,1695.0660552978516
621600,531,76.57999999999859,1458,23,3,,,,,,,313.5543290866334,1699.7161893844604
622772,532,30.749999999998963,1172,18,2,,,,,,,273.21552289136486,1704.005999326706
623842,533,44.68999999999915,1070,13,2,,,,,,,893.8531520440849,1705.203256368637
625030,534,52.16999999999975,1188,16,2,,,,,,,265.3943689450388,1709.6798112392426
626226,535,47.669999999998765,1196,17,2,,,,,,,900.7495222769246,1711.0078065395355
627386,536,49.51999999999934,1160,16,3,,,,,,,272.74763753177757,1715.2610023021698
628347,537,33.13999999999965,961,13,3,,,,,,,876.8851306856463,1716.357135772705
629059,538,11.159999999999648,712,9,1,,,,,,,190.55286166411435,1720.0938391685486
630095,539,30.379999999999164,1036,16,1,,,,,,,911.1322306840675,1721.2310478687286
632292,540,174.3700000000046,2197,33,4,,,,,,,409.0772088522829,1726.6018192768097
633111,541,12.089999999999954,819,10,2,,,,,,,207.71094158291285,1730.5449576377869
633439,542,-40.030000000000044,328,5,1,,,,,,,891.0802776360005,1730.9132525920868
634634,543,57.83999999999885,1195,20,2,,,,,,,910.3657233277852,1732.2261717319489
635617,544,30.229999999999457,983,14,1,,,,,,,240.68419164015182,1736.3105509281158
636914,545,73.6999999999985,1297,18,2,,,,,,,903.989140190286,1737.745614528656
638850,546,121.94000000000204,1936,29,3,,,,,,,379.5995452007903,1742.8459861278534
640853,547,134.51000000000624,2003,36,4,,,,,,,382.05345961987706,1748.0888879299164
643599,548,207.84000000001106,2746,48,4,,,,,,,305.71971213042644,1757.0711460113525
644593,549,46.13999999999897,994,15,3,,,,,,,878.7983849532106,1758.2025289535522
644908,550,-36.30000000000007,315,2,1,,,,,,,838.9604099026361,1758.578162431717
646022,551,39.30999999999915,1114,16,2,,,,,,,253.2306751956778,1762.9774882793427
647594,552,53.46999999999826,1572,26,5,,,,,,,310.081310679098,1768.0473823547363
648450,553,22.129999999999498,856,13,1,,,,,,,653.8939188439763,1769.3566732406616
